DimInvestmentID,DimAccountID,InvestmentManagerID,Name,AssetClass,SubAssetClass,InvestmentRegime,IsPrimaryAccount,AsOfDate,NAV,Twr1Month,Twr3Month,Twr1Year,Twr3Year,Twr5Year,Twr10Year,TwrFytd,TwrYtd,TwrSince98,SINCE_INCEPTION,INCEPTION_DATE,AdjustedBegMV,TOT_MARKET_VALUE,DimPortfolioID,BenchmarkDimAccountID,Account,DimBenchmarkID,BenchmarkName,Twr6Month,Twr2Year,Twr4Year,Twr7Year
964,85826,Deerfield,Deerfield PDII,Directional Hedge Funds,Directional Credit,Global Equity,TRUE,30-09-2022 00:00:00,,-0.025209,-0.013882,-0.043037,0.070626,0.047885,0.050436,-0.025209,-0.049985,0.066596,9.7684,,,,12,100143,IX1F0000538C,2623,HFRI Event Driven: Distressed/Restructuring,-0.061732,0.102928,0.04498,0.056747
876,85886,Deerfield,Deerfield PDIII,Directional Hedge Funds,Directional Credit,Global Equity,TRUE,30-09-2022 00:00:00,,-0.025209,-0.013882,-0.043037,0.070626,0.047885,0.050436,-0.025209,-0.049985,0.066596,9.7684,,,,12,100143,IX1F0000538C,2623,HFRI Event Driven: Distressed/Restructuring,-0.061732,0.102928,0.04498,0.056747
11486,86606,Sculptor,Sculptor Credit Opp,Directional Hedge Funds,Directional Credit,Global Equity,TRUE,30-09-2022 00:00:00,,-0.025209,-0.013882,-0.043037,0.070626,0.047885,0.050436,-0.025209,-0.049985,0.066596,9.7684,,,,12,100143,IX1F0000538C,2623,HFRI Event Driven: Distressed/Restructuring,-0.061732,0.102928,0.04498,0.056747
7977,8335,Contrarian,Contrarian EM II,Directional Hedge Funds,Directional Credit,Global Equity,TRUE,30-09-2022 00:00:00,,-0.025209,-0.013882,-0.043037,0.070626,0.047885,0.050436,-0.025209,-0.049985,0.066596,9.7684,,,,12,100143,IX1F0000538C,2623,HFRI Event Driven: Distressed/Restructuring,-0.061732,0.102928,0.04498,0.056747
3396,83846,Silver Point,Silver Point HF,Directional Hedge Funds,Directional Credit,Global Equity,TRUE,30-09-2022 00:00:00,,-0.025209,-0.013882,-0.043037,0.070626,0.047885,0.050436,-0.025209,-0.049985,0.066596,9.7684,,,,12,100143,IX1F0000538C,2623,HFRI Event Driven: Distressed/Restructuring,-0.061732,0.102928,0.04498,0.056747
3325,87206,Oaktree,Oaktree TX,Directional Hedge Funds,Directional Credit,Global Equity,TRUE,30-09-2022 00:00:00,,-0.025209,-0.013882,-0.043037,0.070626,0.047885,0.050436,-0.025209,-0.049985,0.066596,9.7684,,,,12,100143,IX1F0000538C,2623,HFRI Event Driven: Distressed/Restructuring,-0.061732,0.102928,0.04498,0.056747
643,7315,Centerbridge,Centerbridge,Directional Hedge Funds,Directional Credit,Global Equity,TRUE,30-09-2022 00:00:00,,-0.025209,-0.013882,-0.043037,0.070626,0.047885,0.050436,-0.025209,-0.049985,0.066596,9.7684,,,,12,100143,IX1F0000538C,2623,HFRI Event Driven: Distressed/Restructuring,-0.061732,0.102928,0.04498,0.056747
34957,107177,Indus,Indus Japan LO,Developed Markets Public Equity,Non-U.S. Developed Public Equity,Global Equity,TRUE,30-09-2022 00:00:00,,-0.094896,-0.068845,-0.284151,-0.024849,-0.008234,0.052378,,-0.248446,,7.0503,,,,12,97815,IX1G00262758,3784,TOPIX,-0.198467,-0.070814,-0.033248,0.034135
34957,75395,Indus,Indus Japan LO,Developed Markets Public Equity,Non-U.S. Developed Public Equity,Global Equity,TRUE,30-09-2022 00:00:00,,-0.094896,-0.068845,-0.284151,-0.024849,-0.008234,0.052378,,-0.248446,,7.0503,,,,12,97815,IX1G00262758,3784,TOPIX,-0.198467,-0.070814,-0.033248,0.034135
6060,413,UTIMCO,Total Developed Public Equity,Developed Markets Public Equity,,Global Equity,TRUE,30-09-2022 00:00:00,,-0.09296,-0.061877,-0.196329,0.045029,0.052792,0.080978,-0.09296,-0.254243,,,,,,12,99800,UGEGX0903060,4614,Developed Markets Public Equity Custom BM,-0.213726,0.017304,0.038411,0.078919
23917,89660,UTIMCO,Total Global Equity,Total Regime,,Global Equity,TRUE,30-09-2022 00:00:00,,-0.044977,-0.047509,-0.108396,0.096148,0.08465,0.080588,-0.044977,-0.137364,,,,,,12,101780,UGEGX0903093,1984,PUF GEF Total Global Equity BM,-0.117811,0.095016,0.084091,0.086362
6614,90018,Hillhouse,Hillhouse China Value,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,30-09-2022 00:00:00,,-0.096167,-0.18962,-0.273118,0.04266,-0.007113,0.048945,-0.096167,-0.297239,,,,,,12,99363,IX1F0000462C,3150,MSCI China A Shares,-0.176209,-0.072288,0.057474,0.009638
6614,83075,Hillhouse,Hillhouse China Value,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,30-09-2022 00:00:00,,-0.096167,-0.18962,-0.273118,0.04266,-0.007113,0.048945,-0.096167,-0.297239,,,,,,12,99363,IX1F0000462C,3150,MSCI China A Shares,-0.176209,-0.072288,0.057474,0.009638
11528,77735,Hillhouse,Hillhouse QFII,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,30-09-2022 00:00:00,,-0.096167,-0.18962,-0.273118,0.04266,-0.007113,0.048945,-0.096167,-0.297239,,,,,,12,99363,IX1F0000462C,3150,MSCI China A Shares,-0.176209,-0.072288,0.057474,0.009638
11528,77795,Hillhouse,Hillhouse QFII,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,30-09-2022 00:00:00,,-0.096167,-0.18962,-0.273118,0.04266,-0.007113,0.048945,-0.096167,-0.297239,,,,,,12,99363,IX1F0000462C,3150,MSCI China A Shares,-0.176209,-0.072288,0.057474,0.009638
11528,111077,Hillhouse,Hillhouse QFII,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,30-09-2022 00:00:00,,-0.096167,-0.18962,-0.273118,0.04266,-0.007113,0.048945,-0.096167,-0.297239,,,,,,12,99363,IX1F0000462C,3150,MSCI China A Shares,-0.176209,-0.072288,0.057474,0.009638
5909,81155,Springs Capital,Springs China,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,30-09-2022 00:00:00,,-0.100995,-0.177199,-0.274626,0.069008,-0.016125,0.052497,-0.100995,-0.303704,,,,,,12,102500,UGEGX0903106,4074,CSI 700 Net,-0.184498,-0.060025,0.059326,-0.005064
5909,115937,Springs Capital,Springs China,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,30-09-2022 00:00:00,,-0.100995,-0.177199,-0.274626,0.069008,-0.016125,0.052497,-0.100995,-0.303704,,,,,,12,102500,UGEGX0903106,4074,CSI 700 Net,-0.184498,-0.060025,0.059326,-0.005064
25304,92299,Tybourne,Tybourne LO,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,TRUE,30-09-2022 00:00:00,,-0.109662,-0.092636,-0.243494,0.016275,0.025699,0.066465,-0.109662,-0.260091,,,,,,12,100760,UGEGX0903076,4264,Tybourne Custom BM,-0.20895,-0.041,0.009195,0.064674
25304,79115,Tybourne,Tybourne LO,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,TRUE,30-09-2022 00:00:00,,-0.109662,-0.092636,-0.243494,0.016275,0.025699,0.066465,-0.109662,-0.260091,,,,,,12,100760,UGEGX0903076,4264,Tybourne Custom BM,-0.20895,-0.041,0.009195,0.064674
10718,116597,PIMCO,PIMCO StocksPlus,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,30-09-2022 00:00:00,,-0.078766,-0.060372,-0.181076,0.073987,0.084933,0.109507,-0.078766,-0.255338,,,,,,12,75561,UGEGX0903132,4254,Custom PIMCO StocksPlus,-0.213607,0.031595,0.064155,0.106016
10718,81815,PIMCO,PIMCO StocksPlus,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,30-09-2022 00:00:00,,-0.078766,-0.060372,-0.181076,0.073987,0.084933,0.109507,-0.078766,-0.255338,,,,,,12,75561,UGEGX0903132,4254,Custom PIMCO StocksPlus,-0.213607,0.031595,0.064155,0.106016
10567,107237,UTIMCO,Indus Japan Forward,Developed Markets Public Equity,Non-U.S. Developed Public Equity,Global Equity,TRUE,30-09-2022 00:00:00,,0.002513,0.004695,0.006239,0.00597,0.011509,0.006841,0.002513,0.006142,0.018109,,,,,12,100203,IX1F0000572C,750,ICE BofAML 3 Month US T-Bill,0.005749,0.003465,0.010411,0.009543
13805,6300,UTIMCO,Distributed Stock - Venture,Private Equity,PE - Venture Capital,Global Equity,TRUE,30-09-2022 00:00:00,,0.002364,-0.031367,0.003119,0.192107,0.169829,0.142157,0.002364,-0.018444,0.124437,,,,,12,98000,UGEGX0903019,806,Blended Venture Economics Custom,-0.037093,0.244961,0.175124,0.136031
3779,84387,UTIMCO,Total Directional HF Pool,Directional Hedge Funds,,Global Equity,TRUE,30-09-2022 00:00:00,,-0.021169,-0.004161,-0.068457,0.04006,0.030497,0.034671,-0.021169,-0.070087,0.033756,,,,,12,97760,UGEGX0903006,2923,HFRI FoF Custom,-0.039055,0.035176,0.029835,0.032003
8709,8700,UTIMCO,Total Private Equity,Private Equity,,Global Equity,TRUE,30-09-2022 00:00:00,,0.002364,-0.031367,0.003119,0.192107,0.169829,0.142157,0.002364,-0.018444,0.124437,,,,,12,98000,UGEGX0903019,806,Blended Venture Economics Custom,-0.037093,0.244961,0.175124,0.136031
550,97098,Baker Brothers,Baker Bros Healthcare,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,30-09-2022 00:00:00,,-0.024363,0.005013,-0.259092,0.064009,0.015249,0.097488,-0.024363,-0.203289,0.106514,,,,,12,81732,IX1F00301098,1624,Nasdaq Biotech,-0.095669,-0.05921,-0.004453,0.025019
550,13200,Baker Brothers,Baker Bros Healthcare,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,30-09-2022 00:00:00,,-0.024363,0.005013,-0.259092,0.064009,0.015249,0.097488,-0.024363,-0.203289,0.106514,,,,,12,81732,IX1F00301098,1624,Nasdaq Biotech,-0.095669,-0.05921,-0.004453,0.025019
6489,6412,Biotech Hedge,Biotech Hedge,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,TRUE,30-09-2022 00:00:00,,-0.024363,0.005013,-0.259092,0.064009,0.015249,0.097488,-0.024363,-0.203289,0.106514,,,,,12,81732,IX1F00301098,1624,Nasdaq Biotech,-0.095669,-0.05921,-0.004453,0.025019
4445,10672,UTIMCO,Total Public Equity,Total Regime,,Global Equity,TRUE,30-09-2022 00:00:00,,-0.099229,-0.075823,-0.21795,0.029905,,,-0.099229,-0.258434,,,,,,12,101180,UGEGX0903083,2104,PUF GEF Total Public Equity BM,-0.214231,-0.005628,0.023846,
3766,7492,UTIMCO,MSCI EM - Levered Swaps for EM-PA,Emerging Markets Public Equity,Hedge Fund Overlay,Global Equity,TRUE,31-01-2023 00:00:00,,0.078961,0.221575,-0.121182,0.014034,-0.014761,0.0207,0.044886,0.078961,,9.4689,,63184999696,68168138572,12,89951,IX1F00274888,3510,MSCI EM,0.049249,-0.097075,0.020003,0.073381
3766,7492,UTIMCO,MSCI EM - Levered Swaps for EM-PA,Emerging Markets Public Equity,Hedge Fund Overlay,Global Equity,TRUE,31-12-2022 00:00:00,,-0.014056,0.097025,-0.200913,-0.026939,-0.013961,0.014361,-0.031581,-0.200913,,9.2145,,63736232609,63184999696,12,89951,IX1F00274888,3510,MSCI EM,-0.029927,-0.117517,0.022028,0.051665
18848,12120,Cantillon Capital,Cantillon,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.071677,0.109357,-0.079939,0.068264,0.055291,0.082395,0.063697,0.071677,,5.5921,,562171000000,602057000000,12,80172,IX1F00285998,3594,Cantillon Custom Benchmark,0.024537,0.020681,0.090581,0.101508
18848,12120,Cantillon Capital,Cantillon,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.039351,0.097629,-0.183639,0.040038,0.052268,0.07978,-0.007446,-0.183639,,5.3118,,586288000000,562171000000,12,80172,IX1F00285998,3594,Cantillon Custom Benchmark,0.022774,-0.016287,0.092429,0.081019
18848,10491,Cantillon Capital,Cantillon,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.071677,0.109357,-0.079939,0.068264,0.055291,0.082395,0.063697,0.071677,,5.5921,,562171000000,602057000000,12,80172,IX1F00285998,3594,Cantillon Custom Benchmark,0.024537,0.020681,0.090581,0.101508
18848,10491,Cantillon Capital,Cantillon,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.039351,0.097629,-0.183639,0.040038,0.052268,0.07978,-0.007446,-0.183639,,5.3118,,586288000000,562171000000,12,80172,IX1F00285998,3594,Cantillon Custom Benchmark,0.022774,-0.016287,0.092429,0.081019
4124,13672,UTIMCO,Total Non-U.S. Developed Public Equity,Developed Markets Public Equity,Non-U.S. Developed Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.08196,0.191394,-0.029844,0.046418,0.024707,0.049089,0.1407,0.08196,,7.3567,,159602000000,172527000000,12,87547,IX1F00100188,3330,MSCI EAFE and Canada,0.087411,0.027454,0.064632,0.071403
4124,13672,UTIMCO,Total Non-U.S. Developed Public Equity,Developed Markets Public Equity,Non-U.S. Developed Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.004848,0.161841,-0.14291,0.012681,0.017918,0.045867,0.05429,-0.14291,,7.2428,,161116000000,159602000000,12,87547,IX1F00100188,3330,MSCI EAFE and Canada,0.055008,-0.017507,0.062014,0.048674
27605,1012,DE Shaw,DE Shaw AE - Combined Returns,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.065486,0.056342,-0.094478,0.091874,0.089181,0.119563,0.03372,0.065486,,10.0377,,339384000000,361362000000,12,78606,IX1F00053058,4434,DE Shaw AE Composite Custom,-0.007271,0.044224,0.120674,0.126399
27605,1012,DE Shaw,DE Shaw AE - Combined Returns,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.059193,0.069802,-0.198452,0.069598,0.087457,0.118193,-0.029814,-0.198452,,9.8635,,361435000000,339384000000,12,78606,IX1F00053058,4434,DE Shaw AE Composite Custom,0.018303,0.006774,0.124942,0.107507
27605,81215,DE Shaw,DE Shaw AE - Combined Returns,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.065486,0.056342,-0.094478,0.091874,0.089181,0.119563,0.03372,0.065486,,10.0377,,339384000000,361362000000,12,78606,IX1F00053058,4434,DE Shaw AE Composite Custom,-0.007271,0.044224,0.120674,0.126399
27605,81215,DE Shaw,DE Shaw AE - Combined Returns,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.059193,0.069802,-0.198452,0.069598,0.087457,0.118193,-0.029814,-0.198452,,9.8635,,361435000000,339384000000,12,78606,IX1F00053058,4434,DE Shaw AE Composite Custom,0.018303,0.006774,0.124942,0.107507
7193,81095,Eminence,Eminence US,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.065486,0.056342,-0.094478,0.091874,0.089181,0.119563,,0.065486,,10.0377,,339384000000,361362000000,12,78606,IX1F00053058,163,Eminence US Custom BM,-0.007271,0.044224,0.120674,0.126399
7193,81095,Eminence,Eminence US,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.059193,0.069802,-0.198452,0.069599,0.087457,0.118193,,-0.198452,,9.8635,,361435000000,339384000000,12,78606,IX1F00053058,163,Eminence US Custom BM,0.018303,0.006774,0.124942,0.107507
7193,115817,Eminence,Eminence US,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.065486,0.056342,-0.094478,0.091874,0.089181,0.119563,,0.065486,,10.0377,,339384000000,361362000000,12,78606,IX1F00053058,163,Eminence US Custom BM,-0.007271,0.044224,0.120674,0.126399
7193,115817,Eminence,Eminence US,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.059193,0.069802,-0.198452,0.069599,0.087457,0.118193,,-0.198452,,9.8635,,361435000000,339384000000,12,78606,IX1F00053058,163,Eminence US Custom BM,0.018303,0.006774,0.124942,0.107507
11138,83135,Cooke & Bieler,Cooke & Bieler CV,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.054342,0.071427,-0.004338,0.086228,0.068572,0.100546,0.078042,0.054342,,11.7297,,201811000000,204807000000,12,81486,IX1F00061088,2584,Russell 3000 Value,0.045804,0.10575,0.099763,0.107512
11138,83135,Cooke & Bieler,Cooke & Bieler CV,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.04181,0.12182,-0.079799,0.058752,0.064974,0.101611,0.022478,-0.079799,,11.6189,,195001000000,194519000000,12,81486,IX1F00061088,2584,Russell 3000 Value,0.059483,0.074081,0.106393,0.090673
11138,90078,Cooke & Bieler,Cooke & Bieler CV,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.054342,0.071427,-0.004338,0.086228,0.068572,0.100546,0.078042,0.054342,,11.7297,,201811000000,204807000000,12,81486,IX1F00061088,2584,Russell 3000 Value,0.045804,0.10575,0.099763,0.107512
11138,90078,Cooke & Bieler,Cooke & Bieler CV,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.04181,0.12182,-0.079799,0.058752,0.064974,0.101611,0.022478,-0.079799,,11.6189,,195001000000,194519000000,12,81486,IX1F00061088,2584,Russell 3000 Value,0.059483,0.074081,0.106393,0.090673
4153,75995,ValueAct Capital,ValueAct,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.065486,0.056342,-0.094478,0.091874,0.089181,0.119563,,0.065486,,10.0377,,339384000000,361362000000,12,78606,IX1F00053058,26,50% MSCI US/50% MSCI US Midcap Value,-0.007271,0.044224,0.120674,0.126399
4153,75995,ValueAct Capital,ValueAct,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.059193,0.069802,-0.198452,0.069599,0.087457,0.118193,,-0.198452,,9.8635,,361435000000,339384000000,12,78606,IX1F00053058,26,50% MSCI US/50% MSCI US Midcap Value,0.018303,0.006774,0.124942,0.107507
4153,11151,ValueAct Capital,ValueAct,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.065486,0.056342,-0.094478,0.091874,0.089181,0.119563,,0.065486,,10.0377,,339384000000,361362000000,12,78606,IX1F00053058,26,50% MSCI US/50% MSCI US Midcap Value,-0.007271,0.044224,0.120674,0.126399
4153,11151,ValueAct Capital,ValueAct,Developed Markets Public Equity,U.S. Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.059193,0.069802,-0.198452,0.069599,0.087457,0.118193,,-0.198452,,9.8635,,361435000000,339384000000,12,78606,IX1F00053058,26,50% MSCI US/50% MSCI US Midcap Value,0.018303,0.006774,0.124942,0.107507
5925,81335,Janchor,Janchor Opp II,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.061664,0.140824,-0.010865,0.051335,0.026501,0.072241,,0.061664,,5.0351,,98774491549,106542000000,12,79572,IX1F00285408,1650,Janchor Opp Custom BM,0.04332,-0.01999,0.06243,0.07568
5925,81335,Janchor,Janchor Opp II,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.02534,0.067281,-0.103784,0.023131,0.022034,0.071227,,-0.103784,,4.7693,,98881375923,98774491549,12,79572,IX1F00285408,1650,Janchor Opp Custom BM,-0.00527,-0.035883,0.062108,0.055426
5925,97218,Janchor,Janchor Opp II,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.061664,0.140824,-0.010865,0.051335,0.026501,0.072241,,0.061664,,5.0351,,98774491549,106542000000,12,79572,IX1F00285408,1650,Janchor Opp Custom BM,0.04332,-0.01999,0.06243,0.07568
5925,97218,Janchor,Janchor Opp II,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.02534,0.067281,-0.103784,0.023131,0.022034,0.071227,,-0.103784,,4.7693,,98881375923,98774491549,12,79572,IX1F00285408,1650,Janchor Opp Custom BM,-0.00527,-0.035883,0.062108,0.055426
7165,97158,Janchor,Janchor Opp I,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.061664,0.140824,-0.010865,0.051335,0.026501,0.072241,,0.061664,,5.0351,,98774491549,106542000000,12,79572,IX1F00285408,1650,Janchor Opp Custom BM,0.04332,-0.01999,0.06243,0.07568
7165,97158,Janchor,Janchor Opp I,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.02534,0.067281,-0.103784,0.023131,0.022034,0.071227,,-0.103784,,4.7693,,98881375923,98774491549,12,79572,IX1F00285408,1650,Janchor Opp Custom BM,-0.00527,-0.035883,0.062108,0.055426
7165,13260,Janchor,Janchor Opp I,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.061664,0.140824,-0.010865,0.051335,0.026501,0.072241,,0.061664,,5.0351,,98774491549,106542000000,12,79572,IX1F00285408,1650,Janchor Opp Custom BM,0.04332,-0.01999,0.06243,0.07568
7165,13260,Janchor,Janchor Opp I,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.02534,0.067281,-0.103784,0.023131,0.022034,0.071227,,-0.103784,,4.7693,,98881375923,98774491549,12,79572,IX1F00285408,1650,Janchor Opp Custom BM,-0.00527,-0.035883,0.062108,0.055426
7165,13260,Janchor,Janchor Opp I,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.080378,0.260135,-0.084347,0.027766,0.000433,0.045536,0.06036,0.080378,,7.6777,,55949423008,60546210016,12,82332,IX1F00309178,1650,Janchor Opp Custom BM,0.055345,-0.089418,0.037922,0.075807
7165,13260,Janchor,Janchor Opp I,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.0022,0.119439,-0.184018,-0.010711,-0.002003,0.039889,-0.018529,-0.184018,,7.3139,,55940208267,55949423008,12,82332,IX1F00309178,1650,Janchor Opp Custom BM,-0.020569,-0.110687,0.035592,0.051685
7165,97158,Janchor,Janchor Opp I,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.080378,0.260135,-0.084347,0.027766,0.000433,0.045536,0.06036,0.080378,,7.6777,,55949423008,60546210016,12,82332,IX1F00309178,1650,Janchor Opp Custom BM,0.055345,-0.089418,0.037922,0.075807
7165,97158,Janchor,Janchor Opp I,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.0022,0.119439,-0.184018,-0.010711,-0.002003,0.039889,-0.018529,-0.184018,,7.3139,,55940208267,55949423008,12,82332,IX1F00309178,1650,Janchor Opp Custom BM,-0.020569,-0.110687,0.035592,0.051685
5925,97218,Janchor,Janchor Opp II,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.080378,0.260135,-0.084347,0.027766,0.000433,0.045536,0.06036,0.080378,,7.6777,,55949423008,60546210016,12,82332,IX1F00309178,1650,Janchor Opp Custom BM,0.055345,-0.089418,0.037922,0.075807
5925,97218,Janchor,Janchor Opp II,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.0022,0.119439,-0.184018,-0.010711,-0.002003,0.039889,-0.018529,-0.184018,,7.3139,,55940208267,55949423008,12,82332,IX1F00309178,1650,Janchor Opp Custom BM,-0.020569,-0.110687,0.035592,0.051685
5925,81335,Janchor,Janchor Opp II,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.080378,0.260135,-0.084347,0.027766,0.000433,0.045536,0.06036,0.080378,,7.6777,,55949423008,60546210016,12,82332,IX1F00309178,1650,Janchor Opp Custom BM,0.055345,-0.089418,0.037922,0.075807
5925,81335,Janchor,Janchor Opp II,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.0022,0.119439,-0.184018,-0.010711,-0.002003,0.039889,-0.018529,-0.184018,,7.3139,,55940208267,55949423008,12,82332,IX1F00309178,1650,Janchor Opp Custom BM,-0.020569,-0.110687,0.035592,0.051685
3822,82595,UTIMCO,Taiwan Semi,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.126724,0.301855,-0.192706,0.138768,0.101883,0.109331,0.039597,0.126724,,7.3938,,8725923312,9831284159,12,78372,IX1F00281838,604,MSCI Taiwan Net Dividend,0.026114,-0.03196,0.172007,0.139471
3822,82595,UTIMCO,Taiwan Semi,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.054574,0.096274,-0.297602,0.076962,0.091773,0.100834,-0.077327,-0.297602,,6.9555,,9184626667,8725923312,12,78372,IX1F00281838,604,MSCI Taiwan Net Dividend,-0.06241,-0.058743,0.142424,0.118812
3822,89178,UTIMCO,Taiwan Semi,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.126724,0.301855,-0.192706,0.138768,0.101883,0.109331,0.039597,0.126724,,7.3938,,8725923312,9831284159,12,78372,IX1F00281838,604,MSCI Taiwan Net Dividend,0.026114,-0.03196,0.172007,0.139471
3822,89178,UTIMCO,Taiwan Semi,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.054574,0.096274,-0.297602,0.076962,0.091773,0.100834,-0.077327,-0.297602,,6.9555,,9184626667,8725923312,12,78372,IX1F00281838,604,MSCI Taiwan Net Dividend,-0.06241,-0.058743,0.142424,0.118812
4406,97038,Charles-Lim,Charles-Lim Asia,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.082118,0.283215,-0.102913,0.027149,-0.00524,0.042148,0.051086,0.082118,,7.6777,,55949423008,60546210016,12,82332,IX1F00309178,2070,MSCI AC Asia ex-Japan,0.051003,-0.107939,0.033357,0.078311
4406,97038,Charles-Lim,Charles-Lim Asia,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.001884,0.113512,-0.196716,-0.01458,-0.006434,0.03566,-0.028677,-0.196716,,7.3139,,55940208267,55949423008,12,82332,IX1F00309178,2070,MSCI AC Asia ex-Japan,-0.040531,-0.125134,0.031199,0.054186
4406,80255,Charles-Lim,Charles-Lim Asia,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.082118,0.283215,-0.102913,0.027149,-0.00524,0.042148,0.051086,0.082118,,7.6777,,55949423008,60546210016,12,82332,IX1F00309178,2070,MSCI AC Asia ex-Japan,0.051003,-0.107939,0.033357,0.078311
