DimAccountID,ACCOUNT,LONG_NAME,ACCOUNTSOURCENAME,IsPrimaryAccount,Source,NAVColumnName,ShowAccount
116717,UGEF25540002,GEF TSAE US,Mellon,TRUE,DW,NAV,1
116597,UGEF25530002,GEF PIMCO STOCKSPLUS,Mellon,TRUE,DW,NAV,1
116477,UGEF25520002,GEF INTERNAL US TIPS,Mellon,TRUE,DW,NAV,1
116357,UGEF25510002,GEF SP II JPMorgan,Mellon,TRUE,DW,NAV,1
116237,UGEF25500002,GEF MW TOPS EM,Mellon,TRUE,DW,NAV,1
116177,UGEF25490002,GEF MW TOPS GLOBAL,Mellon,TRUE,DW,NAV,1
116117,UGEF25480002,GEF MW TOPS US,Mellon,TRUE,DW,NAV,1
116057,UGEF25470002,GEF TPG TPEP LO,Mellon,TRUE,DW,NAV,1
115997,UGEF25460002,GEF DE SHAW US130 30,Mellon,TRUE,DW,NAV,1
115817,UGEF25440002,GEF EMINENCE US,Mellon,TRUE,DW,NAV,1
115757,UGEF25430002,GEF AKO GLOBL LO,Mellon,TRUE,DW,NAV,1
115337,UGEF25320002,GEF Whitespruce,Mellon,TRUE,DW,NAV,1
72323,UPFF23970002,PUF HILLHOUSE QFII,Mellon,TRUE,DW,NAV,1
102258,UGEF30020002,GEF INT INV GRD CR,Mellon,TRUE,DW,NAV,1
102138,UGEF30010002,GEF INT US NOMINAL,Mellon,TRUE,DW,NAV,1
87083,UPFF27050002,PUF Charles Lim Asia,Mellon,TRUE,DW,NAV,1
102018,UGEF29620002,GEF TEMP OTC,Mellon,TRUE,DW,NAV,1
101958,UGEF29610002,GEF MSCI EM SHORT,Mellon,TRUE,DW,NAV,1
86843,UPFF27030002,PUF Acadian EM Small,Mellon,TRUE,DW,NAV,1
101778,UGEF29580002,GEF TEMP OTC 1,Mellon,TRUE,DW,NAV,1
101658,UGEF29560002,GEF HTAA RE OTC,Mellon,TRUE,DW,NAV,1
101598,UGEF29550002,GEF HTAA FX CLEARED,Mellon,TRUE,DW,NAV,1
101238,UGEF29490002,GEF HTAA CR FI CLEAR,Mellon,TRUE,DW,NAV,1
101178,UGEF29480002,GEF HTAA CR FI OTC,Mellon,TRUE,DW,NAV,1
101118,UGEF29470002,GEF HTAA IG FI CLEAR,Mellon,TRUE,DW,NAV,1
100998,UGEF29450002,GEF HTAA EM EQ CLEAR,Mellon,TRUE,DW,NAV,1
100878,UGEF29430002,GEF HTAA NONUS EQ CL,Mellon,TRUE,DW,NAV,1
100758,UGEF29410002,GEF HTAA US EQ CLEAR,Mellon,TRUE,DW,NAV,1
100638,UGEF29390002,GEF TEMP FUT 2,Mellon,TRUE,DW,NAV,1
100518,UGEF29370002,GEF TEMP OTC 2,Mellon,TRUE,DW,NAV,1
100398,UGEF29350002,GEF TEMP DERIV 5,Mellon,TRUE,DW,NAV,1
100338,UGEF29340002,GEF TEMP DERIV 4,Mellon,TRUE,DW,NAV,1
100278,UGEF29330002,GEF TEMP DERIV 3,Mellon,TRUE,DW,NAV,1
100263,IX1F0000607C,HFRI Fund of Funds Composite Index,Mellon,TRUE,DW,NAV,1
100218,UGEF29320002,GEF TEMP DERIV 2,Mellon,TRUE,DW,NAV,1
100203,IX1F0000572C,BofA Merrill Lynch 3 Month US Treasury Bill G0O1,Mellon,TRUE,DW,NAV,1
100158,UGEF29310002,GEF TEMP DERIV 1,Mellon,TRUE,DW,NAV,1
100143,IX1F0000538C,HFRI ED: Distressed/Restructuring Index,Mellon,TRUE,DW,NAV,1
100083,IX1F0000537C,HFRI Relative Value (Total) Index,Mellon,TRUE,DW,NAV,1
100038,UGEF29290002,GEF TEMP AC 8,Mellon,TRUE,DW,NAV,1
100023,IX1F0000536C,HFRI Macro (Total) Index,Mellon,TRUE,DW,NAV,1
99978,UGEF29280002,GEF TEMP AC 7,Mellon,TRUE,DW,NAV,1
99918,UGEF29270002,GEF TEMP AC 6,Mellon,TRUE,DW,NAV,1
99903,IX1F0000534C,HFRI Emerging Markets: Asia ex-Japan Index,Mellon,TRUE,DW,NAV,1
99843,IX1F0000533C,HFRI Equity Hedge (Total) Index,Mellon,TRUE,DW,NAV,1
99798,UGEF29250002,GEF TEMP AC 4,Mellon,TRUE,DW,NAV,1
99738,UGEF29240002,GEF TEMP AC 3,Mellon,TRUE,DW,NAV,1
99558,UGEF29210002,GEF TEMP AC 8,Mellon,TRUE,DW,NAV,1
99378,UGEF29180002,GEF TEMP AC 5,Mellon,TRUE,DW,NAV,1
99363,IX1F0000462C,MSCI China - A Shares Index USD,Mellon,TRUE,DW,NAV,1
99318,UGEF29170002,GEF TEMP AC 4,Mellon,TRUE,DW,NAV,1
99198,UGEF29150002,GEF TEMP AC 2,Mellon,TRUE,DW,NAV,1
99138,UGEF29140002,GEF TEMP AC 1,Mellon,TRUE,DW,NAV,1
99078,UGEF29130002,TEMP A/C 8,Mellon,TRUE,DW,NAV,1
99018,UGEF29120002,TEMP A/C 7,Mellon,TRUE,DW,NAV,1
98958,UGEF29110002,TEMP A/C 6,Mellon,TRUE,DW,NAV,1
98898,UGEF29100002,TEMP A/C 5,Mellon,TRUE,DW,NAV,1
98838,UGEF29090002,TEMP A/C 4,Mellon,TRUE,DW,NAV,1
98778,UGEF29080002,TEMP A/C 3,Mellon,TRUE,DW,NAV,1
98658,UGEF29060002,TEMP A/C 1,Mellon,TRUE,DW,NAV,1
98598,UGEF29050002,UGE TEMP AC8,Mellon,TRUE,DW,NAV,1
98478,UGEF29030002,UGE TEMP AC6,Mellon,TRUE,DW,NAV,1
98418,UGEF29020002,UGE TEMP AC5,Mellon,TRUE,DW,NAV,1
98358,UGEF29010002,TEMP A/C4,Mellon,TRUE,DW,NAV,1
98298,UGEF29000002,TEMP A/C 3,Mellon,TRUE,DW,NAV,1
98043,IX1F00003858,Russell 3000 Index,Mellon,TRUE,DW,NAV,1
97983,IX1F00003848,Barclays Capital Aggregate Bond Index,Mellon,TRUE,DW,NAV,1
85054,UTEG09400000,Total Priv Equity ex emg markt,Mellon,TRUE,DW,NAV,1
84994,UTEG09300000,PE Infra Transportation,Mellon,TRUE,DW,NAV,1
84934,UTEG09200000,PE Infra Power and Renewables,Mellon,TRUE,DW,NAV,1
84874,UTEG09100000,PE Infra Communications,Mellon,TRUE,DW,NAV,1
97218,UGEF27080002,GEF Janchor Opp II,Mellon,TRUE,DW,NAV,1
97158,UGEF27070002,GEF Janchor Opps,Mellon,TRUE,DW,NAV,1
97098,UGEF27060002,GEF Baker Brothers,Mellon,TRUE,DW,NAV,1
97038,UGEF27050002,GEF Charles Lim Asia,Mellon,TRUE,DW,NAV,1
96798,UGEF27030002,GEF Acadian EM Small,Mellon,TRUE,DW,NAV,1
83734,UTEG07200000,PE Total Infrastructure,Mellon,TRUE,DW,NAV,1
83614,UTEG07100000,PE Total Natural Resources,Mellon,TRUE,DW,NAV,1
96063,IX1F00003268,Lehman Brothers Treasury-Long Term,Mellon,TRUE,DW,NAV,1
83494,UTEG07000000,PE Total Private Equity,Mellon,TRUE,DW,NAV,1
83434,UTEG06900000,Total Pvt DCE ex Venture EM,Mellon,TRUE,DW,NAV,1
82894,UTEG06000000,Total Private Global Equity,Mellon,TRUE,DW,NAV,1
82834,UTEG05900000,NR Metals & Mining,Mellon,TRUE,DW,NAV,1
82774,UTEG05800000,NR Insrastructure,Mellon,TRUE,DW,NAV,1
82714,UTEG05710000,NR - Energy,Mellon,TRUE,DW,NAV,1
82594,UTEG05600000,NR Energy Service,Mellon,TRUE,DW,NAV,1
82534,UTEG05500000,NR Energy Midstream,Mellon,TRUE,DW,NAV,1
82474,UTEG05400000,NR Agriculture,Mellon,TRUE,DW,NAV,1
94578,UGEF26630002,GEF DM EM HG M1CNA,Mellon,TRUE,DW,NAV,1
94458,UGEF26620002,FACTOR BAKT DIRHF UN,Mellon,TRUE,DW,NAV,1
81994,UTEG04740000,DCE exVenture Non-US,Mellon,TRUE,DW,NAV,1
81934,UTEG04730000,DCE exVenture US,Mellon,TRUE,DW,NAV,1
94338,UGEF26600002,GEF SFA STUDENT,Mellon,TRUE,DW,NAV,1
111077,UGEF23970002,GEF Hillhouse QFII,Mellon,TRUE,DW,NAV,1
94278,UGEF26590002,GEF UTMF TEMP 18,Mellon,TRUE,DW,NAV,1
94218,UGEF26580002,GEF UTMF TEMP 17,Mellon,TRUE,DW,NAV,1
94158,UGEF26570002,GEF UTMF TEMP 16,Mellon,TRUE,DW,NAV,1
81694,UTEG04700000,Dev Cntry Eq excl Venture,Mellon,TRUE,DW,NAV,1
94098,UGEF26560002,GEF CARRHAE EX CHINA,Mellon,TRUE,DW,NAV,1
94038,UGEF26550002,GEF DM USD Hedge,Mellon,TRUE,DW,NAV,1
81574,UTEG04600000,Dev Cntry Eq Venture,Mellon,TRUE,DW,NAV,1
93978,UGEF26540002,GEF DER TEMP 10,Mellon,TRUE,DW,NAV,1
93918,UGEF26530002,GEF DER TEMP 9,Mellon,TRUE,DW,NAV,1
93858,UGEF26520002,GEF DER TEMP 8,Mellon,TRUE,DW,NAV,1
110597,UGEF23920002,GEF PROA Partners,Mellon,TRUE,DW,NAV,1
93798,UGEF26510002,GEF DER TEMP 7,Mellon,TRUE,DW,NAV,1
81334,UTEG04300000,TOTAL EM MKT EQUITY,Mellon,TRUE,DW,NAV,1
93738,UGEF26500002,GEF DER TEMP 6,Mellon,TRUE,DW,NAV,1
87261,ULTG00140000,Total Ex - Gsam,Mellon,TRUE,DW,NAV,1
110477,UGEF23910002,GEF Squadra Tex LLC,Mellon,TRUE,DW,NAV,1
93678,UGEF26490002,GEF UTMF TEMP 14,Mellon,TRUE,DW,NAV,1
93618,UGEF26480002,GEF UTMF TEMP 13,Mellon,TRUE,DW,NAV,1
81094,UTEG04100000,TOTAL REAL ESTATE,Mellon,TRUE,DW,NAV,1
93438,UGEF26460002,GEF UTMF TEMP 11,Mellon,TRUE,DW,NAV,1
93378,UGEF26450002,GEF UTMF TEMP 10,Mellon,TRUE,DW,NAV,1
80914,UTEG03900000,TOTAL CR REL FIXED,Mellon,TRUE,DW,NAV,1
110117,UGEF23870002,GEF Hillhouse Pool,Mellon,TRUE,DW,NAV,1
80854,UTEG00070000,Latin America Private RE,Mellon,TRUE,DW,NAV,1
110057,UGEF23860002,GEF Silchester,Mellon,TRUE,DW,NAV,1
80794,UTEG00060000,US/Canada RE,Mellon,TRUE,DW,NAV,1
93198,UGEF26420002,PUF UTMF TEMP 3,Mellon,TRUE,DW,NAV,1
80734,UTEG00050000,Global Private RE,Mellon,TRUE,DW,NAV,1
109937,UGEF23850002,GEF Dynamo,Mellon,TRUE,DW,NAV,1
93138,UGEF26410002,PUF UTMF TEMP 2,Mellon,TRUE,DW,NAV,1
80674,UTEG00040000,Europe Private RE,Mellon,TRUE,DW,NAV,1
93078,UGEF26400002,GEF UTMF TEMP 1,Mellon,TRUE,DW,NAV,1
80614,UTEG00030000,Asia Private RE,Mellon,TRUE,DW,NAV,1
80494,UTEG00010000,UTE TOTAL FUND,Mellon,TRUE,DW,NAV,1
86361,ULTG00010000,LTF - TOTAL FUND,Mellon,TRUE,DW,NAV,1
92778,UGEF26360002,GEF UTMF TEMP 6,Mellon,TRUE,DW,NAV,1
92658,UGEF26350002,GEF UTMF TEMP 5,Mellon,TRUE,DW,NAV,1
92598,UGEF26340002,GEF UTMF TEMP 4,Mellon,TRUE,DW,NAV,1
109337,UGEF23780002,GEF/HDFC,Mellon,TRUE,DW,NAV,1
92298,UGEF26290002,GEF TEMP OTC 1,Mellon,TRUE,DW,NAV,1
92178,UGEF26270002,GEF CCL DM PA,Mellon,TRUE,DW,NAV,1
92118,UGEF26260002,GEF Woodline Spire,Mellon,TRUE,DW,NAV,1
91938,UGEF26230002,GEF TEMP UTM 03,Mellon,TRUE,DW,NAV,1
91878,UGEF26220002,GEF TEMP UTM 02,Mellon,TRUE,DW,NAV,1
91818,UGEF26210002,GEF TEMP UTM 01,Mellon,TRUE,DW,NAV,1
91758,UGEF26200002,GEF PERSEVERANCECALO,Mellon,TRUE,DW,NAV,1
91458,UGEF26150002,GEF CARBON DIRECT II,Mellon,TRUE,DW,NAV,1
91398,UGEF26140002,GEF WHITEOAK INDIA,Mellon,TRUE,DW,NAV,1
91278,UGEF26130002,GEF FACTOR BKT UNI,Mellon,TRUE,DW,NAV,1
91218,UGEF26120002,GEF PIMCO CCAF,Mellon,TRUE,DW,NAV,1
91158,UGEF26110002,GEF WMA 120 20,Mellon,TRUE,DW,NAV,1
91038,UGEF26100002,GEF CCL EM,Mellon,TRUE,DW,NAV,1
90978,UGEF26090002,GEF JACOBS LEVY CORE,Mellon,TRUE,DW,NAV,1
90918,UGEF26080002,GEF JACOBS LEVY MC,Mellon,TRUE,DW,NAV,1
90738,UGEF26060002,GEF APERIO US,Mellon,TRUE,DW,NAV,1
90618,UGEF26050002,GEF APERIO FACTOR BK,Mellon,TRUE,DW,NAV,1
90558,UGEF26040002,GEF Tiger Global,Mellon,TRUE,DW,NAV,1
90498,UGEF26030002,GEF East Bridge,Mellon,TRUE,DW,NAV,1
107237,UGEF23431002,GEF Indus Forward,Mellon,TRUE,DW,NAV,1
107177,UGEF23430002,GEF Indus Japan Long,Mellon,TRUE,DW,NAV,1
90378,UGEF26020002,GEF Cegereal REIT,Mellon,TRUE,DW,NAV,1
90318,UGEF25790002,GEF SP Bridgewater,Mellon,TRUE,DW,NAV,1
90198,UGEF25780002,GEF FACTOR BASKET,Mellon,TRUE,DW,NAV,1
90078,UGEF25770002,GEF COOKE BIELER,Mellon,TRUE,DW,NAV,1
90018,UGEF25760002,GEF HILLHOUSE CHINA,Mellon,TRUE,DW,NAV,1
89958,UGEF25750002,GEF ARROWSTREET ACWI,Mellon,TRUE,DW,NAV,1
89718,UGEF25730002,GEF PIMCO LG TREAS,Mellon,TRUE,DW,NAV,1
89598,UGEF25720002,GEF BRANDYWINE LG,Mellon,TRUE,DW,NAV,1
89478,UGEF25700002,GEF SP I Blackrock,Mellon,TRUE,DW,NAV,1
89358,UGEF25690002,GEF ECHO STREET NW,Mellon,TRUE,DW,NAV,1
89298,UGEF25680002,GEF ARROWSTREET EM,Mellon,TRUE,DW,NAV,1
89178,UGEF25670002,GEF TAIWAN SEMI,Mellon,TRUE,DW,NAV,1
89058,UGEF25660002,GEF GEN GLOBAL,Mellon,TRUE,DW,NAV,1
88938,UGEF25650002,GEF INTERNAL LONG TR,Mellon,TRUE,DW,NAV,1
88818,UGEF25640002,GEF GRAND ALL TAIWAN,Mellon,TRUE,DW,NAV,1
88758,UGEF25630002,GEF COREVIEW CHINA,Mellon,TRUE,DW,NAV,1
103338,UGEF30410002,GEF FIA,Mellon,TRUE,DW,NAV,1
104837,UGEF22970002,GEF Westwood Dev,Mellon,TRUE,DW,NAV,1
97815,IX1G00262758,Tokyo Stock Exchange 1st Sec Index USD,Mellon,TRUE,DW,NAV,1
103218,UGEF30400002,GEF Colchester Pool,Mellon,TRUE,DW,NAV,1
84084,UPFG00015600,PUF Total Fund excl DTAA,Mellon,TRUE,DW,NAV,1
84024,UPFG00015500,PUF Total Fund excl TAA,Mellon,TRUE,DW,NAV,1
102738,UGEF30160002,GEF BRANDYWINE GLBL,Mellon,TRUE,DW,NAV,1
102498,UGEF30101002,GEF GMO EMERGING DEB,Mellon,TRUE,DW,NAV,1
103997,UGEF22830002,GEF EC Longhorn,Mellon,TRUE,DW,NAV,1
103817,UGEF22810002,GEF CANTILLON POOL,Mellon,TRUE,DW,NAV,1
83484,UPFG00012100,PUF Tot Public Equity,Mellon,TRUE,DW,NAV,1
83304,UPFG00010000,Puf Total Fund,Mellon,TRUE,DW,NAV,1
82644,UPFF44260002,PUF PE REAL EST,Mellon,TRUE,DW,NAV,1
82524,UPFF44250002,PUF PE INFRASTRUCT,Mellon,TRUE,DW,NAV,1
102677,UGEF22630002,GEF Petra,Mellon,TRUE,DW,NAV,1
82284,UPFF44240002,PUF PE NAT RESRC,Mellon,TRUE,DW,NAV,1
82164,UPFF44230002,PUF PE Venture,Mellon,TRUE,DW,NAV,1
102377,UGEF22590002,GEF RUSSIAN PRSPRTY,Mellon,TRUE,DW,NAV,1
82044,UPFF44220002,PUF PE Credit,Mellon,TRUE,DW,NAV,1
81804,UPFF44210002,PUF PE EMER MKTS,Mellon,TRUE,DW,NAV,1
81684,UPFF44200002,PUF PE BYOUT OTH,Mellon,TRUE,DW,NAV,1
79764,UPFF42150002,PUF Viking Global In,Mellon,TRUE,DW,NAV,1
76521,UGEGX0903150,Cambridge PE Real Estate,Mellon,TRUE,DW,NAV,1
76461,UGEGX0903149,Cambridge PE Infrastructure,Mellon,TRUE,DW,NAV,1
76401,UGEGX0903148,Cambridge NR Engy Upstream Roy,Mellon,TRUE,DW,NAV,1
76341,UGEGX0903147,Cambridge NR Timber,Mellon,TRUE,DW,NAV,1
76281,UGEGX0903146,Cambridge NR Mining,Mellon,TRUE,DW,NAV,1
76221,UGEGX0903145,Cambridge PE Emerg Mkts,Mellon,TRUE,DW,NAV,1
76161,UGEGX0903144,Cambridge PE Buyout,Mellon,TRUE,DW,NAV,1
76101,UGEGX0903143,Cambridge PE Venture,Mellon,TRUE,DW,NAV,1
76041,UGEGX0903142,Cambridge PE Credit,Mellon,TRUE,DW,NAV,1
75981,UGEGX0903141,S&P 500 minus 1.5,Mellon,TRUE,DW,NAV,1
75921,UGEGX0903140,Blended Private Equity ex EM,Mellon,TRUE,DW,NAV,1
75861,UGEGX0903138,Custom Cantillon,Mellon,TRUE,DW,NAV,1
75681,UGEGX0903134,Innovation and Disruption BM,Mellon,TRUE,DW,NAV,1
89951,IX1F00274888,MSCI Emerging Markets Net Dividend Index,Mellon,TRUE,DW,NAV,1
75621,UGEGX0903133,Petra Custom Benchmark,Mellon,TRUE,DW,NAV,1
75561,UGEGX0903132,Custom Pimco Stock Plus,Mellon,TRUE,DW,NAV,1
75381,UGEGX0903129,Public SPN Custom Blend,Mellon,TRUE,DW,NAV,1
75321,UGEGX0903128,Albourne Tail Hedge Custom,Mellon,TRUE,DW,NAV,1
75261,UGEGX0903127,Real Estate Combined Custom,Mellon,TRUE,DW,NAV,1
75201,UGEGX0903126,Westwood Global Custom BM,Mellon,TRUE,DW,NAV,1
75021,UGEGX0903122,Inflation Linked Bonds Custom,Mellon,TRUE,DW,NAV,1
74961,UGEGX0903121,Public SPN Custom,Mellon,TRUE,DW,NAV,1
77784,UPFF30410002,PUF FIA,Mellon,TRUE,DW,NAV,1
77664,UPFF30400002,PUF Colchester Pool,Mellon,TRUE,DW,NAV,1
74421,UGEGX0903112,Dreyfus,Mellon,TRUE,DW,NAV,1
77184,UPFF30160002,PUF BRANDYWINE GLBL,Mellon,TRUE,DW,NAV,1
74181,UGEGX0903108,PIMCO Custom Benchmark,Mellon,TRUE,DW,NAV,1
76944,UPFF30101002,PUF GMO EMERGING,Mellon,TRUE,DW,NAV,1
76704,UPFF30020002,PUF INT INV GRD CR,Mellon,TRUE,DW,NAV,1
76584,UPFF30010002,PUF INT US NOMINAL,Mellon,TRUE,DW,NAV,1
101360,UGEGX0903086,HFRI EH Healthcare,Mellon,TRUE,DW,NAV,1
76404,UPFF29620002,PUF TEMP OTC,Mellon,TRUE,DW,NAV,1
89901,UPFF20580002,PUF PIMCO FIXED INC,Mellon,TRUE,DW,NAV,1
76344,UPFF29610002,PUF MSCI EM SHORT,Mellon,TRUE,DW,NAV,1
101240,UGEGX0903084,ITF Tot Dev Cty and EM Eq,Mellon,TRUE,DW,NAV,1
101180,UGEGX0903083,PUF/GEF Tot Dev Cty and EM Eq,Mellon,TRUE,DW,NAV,1
76164,UPFF29580002,PUF TEMP OTC 1,Mellon,TRUE,DW,NAV,1
76044,UPFF29560002,PUF HTAA RE OTC,Mellon,TRUE,DW,NAV,1
75984,UPFF29550002,PUF HTAA FX CLEARED,Mellon,TRUE,DW,NAV,1
100880,UGEGX0903078,Custom Colchester Index,Mellon,TRUE,DW,NAV,1
100760,UGEGX0903076,Tybourne Custom BM,Mellon,TRUE,DW,NAV,1
100580,UGEGX0903073,MSCI Europe Local,Mellon,TRUE,DW,NAV,1
75624,UPFF29490002,PUF HTAA CR FI CLEAR,Mellon,TRUE,DW,NAV,1
75564,UPFF29480002,PUF HTAA CR FI OTC,Mellon,TRUE,DW,NAV,1
100460,UGEGX0903071,Blakeney Composite Benchmark,Mellon,TRUE,DW,NAV,1
75504,UPFF29470002,PUF HTAA IG FI CLEAR,Mellon,TRUE,DW,NAV,1
75384,UPFF29450002,PUF HTAA EM EQ CLEAR,Mellon,TRUE,DW,NAV,1
100280,UGEGX0903068,Custom NCREIF Index,Mellon,TRUE,DW,NAV,1
75264,UPFF29430002,PUF HTAA NONUS EQ CL,Mellon,TRUE,DW,NAV,1
100160,UGEGX0903066,ITF Dev Eq Asset Class,Mellon,TRUE,DW,NAV,1
100100,UGEGX0903065,ITF Real Estate Asset Class,Mellon,TRUE,DW,NAV,1
75144,UPFF29410002,PUF HTAA US EQ CLEAR,Mellon,TRUE,DW,NAV,1
99980,UGEGX0903063,ITF InvGrd Asset Class,Mellon,TRUE,DW,NAV,1
75024,UPFF29390002,PUF TEMP FUT 2,Mellon,TRUE,DW,NAV,1
99860,UGEGX0903061,PUFGEF Emerg Eq Asset Class,Mellon,TRUE,DW,NAV,1
74904,UPFF29370002,PUF TEMP OTC 2,Mellon,TRUE,DW,NAV,1
99800,UGEGX0903060,PUFGEF Dev Eq Asset Class,Mellon,TRUE,DW,NAV,1
99740,UGEGX0903059,MCC RE ASSET CLASS,Mellon,TRUE,DW,NAV,1
74784,UPFF29350002,PUF TEMP DERIV 5,Mellon,TRUE,DW,NAV,1
74724,UPFF29340002,PUF TEMP DERIV 4,Mellon,TRUE,DW,NAV,1
99620,UGEGX0903057,PUFGEF InvGrd Asset Class,Mellon,TRUE,DW,NAV,1
74664,UPFF29330002,PUF TEMP DERIV 3,Mellon,TRUE,DW,NAV,1
74604,UPFF29320002,PUF TEMP DERIV 2,Mellon,TRUE,DW,NAV,1
74544,UPFF29310002,PUF TEMP DERIV 1,Mellon,TRUE,DW,NAV,1
74424,UPFF29290002,PUF TEMP AC 8,Mellon,TRUE,DW,NAV,1
99320,UGEGX0903052,S&P/MSCI World Net Div Index,Mellon,TRUE,DW,NAV,1
74364,UPFF29280002,PUF TEMP AC 7,Mellon,TRUE,DW,NAV,1
74304,UPFF29270002,PUF TEMP AC 6,Mellon,TRUE,DW,NAV,1
74184,UPFF29250002,PUF TEMP AC 4,Mellon,TRUE,DW,NAV,1
74124,UPFF29240002,PUF TEMP AC 3,Mellon,TRUE,DW,NAV,1
73944,UPFF29210002,PUF TEMP AC 8,Mellon,TRUE,DW,NAV,1
73764,UPFF29180002,PUF TEMP AC 5,Mellon,TRUE,DW,NAV,1
73704,UPFF29170002,PUF TEMP AC 4,Mellon,TRUE,DW,NAV,1
73584,UPFF29150002,PUF TEMP AC 2,Mellon,TRUE,DW,NAV,1
73524,UPFF29140002,PUF TEMP AC 1,Mellon,TRUE,DW,NAV,1
73464,UPFF29130002,TEMP A/C 8,Mellon,TRUE,DW,NAV,1
73404,UPFF29120002,TEMP A/C 7,Mellon,TRUE,DW,NAV,1
73344,UPFF29110002,TEMP A/C 6,Mellon,TRUE,DW,NAV,1
73284,UPFF29100002,TEMP A/C 5,Mellon,TRUE,DW,NAV,1
84551,IX1F00270627,MSCI United States Investable Markets Index,Mellon,TRUE,DW,NAV,1
73164,UPFF29080002,TEMP A/C 3,Mellon,TRUE,DW,NAV,1
73104,UPFF29070002,TEMP A/C 2,Mellon,TRUE,DW,NAV,1
98000,UGEGX0903019,VENTURE ECONOMICS CUSTOMER INDEX,Mellon,TRUE,DW,NAV,1
73044,UPFF29060002,TEMP A/C 1,Mellon,TRUE,DW,NAV,1
72984,UPFF29050002,UPF TEMP AC8,Mellon,TRUE,DW,NAV,1
72864,UPFF29030002,UPF TEMP AC6,Mellon,TRUE,DW,NAV,1
97760,UGEGX0903006,MSCI HEDGE FUND INVESTABLE INDEX,Mellon,TRUE,DW,NAV,1
72804,UPFF29020002,UPF TEMP AC5,Mellon,TRUE,DW,NAV,1
97700,UGEGX0903003,Total Fund Composite,Mellon,TRUE,DW,NAV,1
72744,UPFF29010002,TEMP A/C 4,Mellon,TRUE,DW,NAV,1
97640,UGEGX0903002,LTFGEF Historical Policy wVE,Mellon,TRUE,DW,NAV,1
72684,UPFF29000002,TEMP A/C 3,Mellon,TRUE,DW,NAV,1
97580,UGEGX0903001,Total Fund Composite,Mellon,TRUE,DW,NAV,1
100216,UGEF20580002,GEF PIMCO FIXED INC,Mellon,TRUE,DW,NAV,1
71604,UPFF27080002,PUF Janchor Opp II,Mellon,TRUE,DW,NAV,1
71544,UPFF27070002,PUF Janchor Opps,Mellon,TRUE,DW,NAV,1
71484,UPFF27060002,PUF Baker Brothers,Mellon,TRUE,DW,NAV,1
95180,UGEG43000001,GEF POLAR BIO CONSOL,Mellon,TRUE,DW,NAV,1
95120,UGEG42540000,GEF Tybourne Combined,Mellon,TRUE,DW,NAV,1
94820,UGEG38000001,GEF Total Private Equity,Mellon,TRUE,DW,NAV,1
94760,UGEG37010000,GEF Tot Portable Alpha US Con,Mellon,TRUE,DW,NAV,1
94640,UGEG36010000,GEF Tot Portable Alpha EM Con,Mellon,TRUE,DW,NAV,1
81011,IX1F00262588,Barclays Capital Global Aggregate Index Hedged in USD,Mellon,TRUE,DW,NAV,1
94340,UGEG35040000,GEF Janus Consol,Mellon,TRUE,DW,NAV,1
94280,UGEG35030000,Total Portable Alpha Developed,Mellon,TRUE,DW,NAV,1
94220,UGEG35020000,Paradigm with Biotech Hedge,Mellon,TRUE,DW,NAV,1
94160,UGEG35010000,GEF Tot Portable Alpha Con,Mellon,TRUE,DW,NAV,1
93560,UGEG30100000,GEF GMO Emerging Debt Combined,Mellon,TRUE,DW,NAV,1
93320,UGEG29170000,GEF Tot Inflation Linked Bonds,Mellon,TRUE,DW,NAV,1
92600,UGEG26120000,GEF Innovation and Disruption,Mellon,TRUE,DW,NAV,1
92540,UGEG25700000,GEF Total Public SPN,Mellon,TRUE,DW,NAV,1
92480,UGEG25650000,GEF INTERNAL LONG TREASURY,Mellon,TRUE,DW,NAV,1
92300,UGEG25300000,GEF Wellington Combined,Mellon,TRUE,DW,NAV,1
92000,UGEG24590000,GEF HF Directional Total,Mellon,TRUE,DW,NAV,1
91700,UGEG23930000,GEF AKO Combined,Mellon,TRUE,DW,NAV,1
91220,UGEG22990002,GEF ACADIAN US M with Hedge,Mellon,TRUE,DW,NAV,1
83122,UPFF23431002,PUF Indus Forward,Mellon,TRUE,DW,NAV,1
83062,UPFF23430002,PUF Indus Japan Long,Mellon,TRUE,DW,NAV,1
90680,UGEG11000000,GEF Cash and Equivalents,Mellon,TRUE,DW,NAV,1
90320,UGEG05600000,GEF Stable Value HF,Mellon,TRUE,DW,NAV,1
90200,UGEG05510000,GEF Total Stable Value,Mellon,TRUE,DW,NAV,1
90080,UGEG05451000,GEF Total Real Return,Mellon,TRUE,DW,NAV,1
89660,UGEG04910000,GEF Total Global Equity,Mellon,TRUE,DW,NAV,1
81622,UPFF23200002,PUF VALUE ACT CAP,Mellon,TRUE,DW,NAV,1
80602,UPFF22970002,PUF Westwood Dev,Mellon,TRUE,DW,NAV,1
90911,IX1F00278727,NASDAQ BioTech Total Return Index,Mellon,TRUE,DW,NAV,1
79762,UPFF22830002,PUF EC Longhorn,Mellon,TRUE,DW,NAV,1
79582,UPFF22810002,PUF CANTILLON POOL,Mellon,TRUE,DW,NAV,1
78442,UPFF22630002,PUF Petra,Mellon,TRUE,DW,NAV,1
78142,UPFF22590002,PUF RUSSIAN PRSPRTY,Mellon,TRUE,DW,NAV,1
