FactReturnsID,DimAccountID,SHORT_NAME,SUBGROUP,SEGMENT,CATEGORY,SECTOR,LEVEL4,SECASE_NAME,PRELNK_AS_OF_DATE,MONTH,QUARTER,SIX_MONTH,FISCAL_YTD,YTD,YEAR_1,YEAR_2,YEAR_3,YEAR_4,YEAR_5,YEAR_7,YEAR_10,YEAR_15,YEAR_20,SINCE_INCEPTION,INCEPTION_DATE,AdjustedBegMV,TOT_MARKET_VALUE,NAV,Source,Created_Date,Updated_Date,Execution_ID,Created_By,Updated_By,FinalNAV,CustodianMarketValue
1092781,88268,MSCI AC Americas V,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-7.9316,-5.509,-15.8951,,-16.4686,-8.3207,10.2728,4.5964,4.6546,5.6352,8.7785,9.1109,5.7281,8.8633,7.2111,,191587000000,174591000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1071550,87670,FTAW All Emerging Index,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-8.8154,-7.7112,-14.4418,,-19.1703,-19.574,-2.6846,2.0206,2.0219,2.3078,6.2259,5.3491,3.9516,10.4823,8.0158,,52320067005,49555787148,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1061640,86348,MSCI Nrd Ctys NtDivValIdx,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-6.3127,-2.2758,-8.5311,,-12.718,-7.6326,10.8175,4.266,1.3952,2.5807,5.3261,8.2543,3.4619,8.6372,12.1372,,3932678158,3506593892,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1074658,83108,MSCI Kokusai Pr Val Idx,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-7.7664,-6.1956,-16.3401,,-17.2062,-10.6917,7.1658,0.1877,0.1799,0.7849,3.8147,4.6147,0.938,4.472,6.9592,,240511000000,218768000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1070338,82568,MSCI Far E Pr Val Idx,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-7.1118,-4.7308,-6.2729,,-1.373,-4.0285,11.2595,3.1986,-1.088,-0.0833,1.7108,6.2857,-0.1439,3.5186,6.1196,,18770887986,16747889132,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1093212,82331,FTSE AW N Amer,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-9.0183,-4.6508,-20.331,,-24.176,-16.5724,4.1616,7.9551,7.0547,8.9975,11.1218,11.3944,7.8294,9.8389,7.3436,,312198000000,295140000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1094703,81309,MSCI Nrd Ctys SmCp Pr Idx,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-11.6837,-7.4952,-24.3414,,-34.3201,-28.9189,-5.2608,2.9046,0.9378,2.5083,5.9455,9.5554,4.6219,10.3979,8.2375,,2715330010,2284850803,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
920450,78486,MSCI Sing Free Net Idx,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-2.6366,1.5587,-13.0648,,-14.2321,-17.7148,3.1339,-4.2318,-2.9376,-0.9224,2.4841,1.5918,0.5794,6.4141,3.3955,,2041052252,1939286392,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
917270,78006,MSCI EAFE Net Dividend,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-6.2145,-3.5909,-11.1444,,-14.4583,-11.113,6.3336,2.506,2.2696,2.8275,5.2583,7.4407,2.6878,6.1601,7.1656,,135693000000,122288000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1067476,14266,FT USTrs Strips 15-20,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-8.9503,-11.0229,-20.896,,-28.8668,-27.077,-19.5029,-8.7233,-0.9839,-1.8001,-0.4687,0.7337,4.8153,5.063,7.5576,,0,0,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
867401,11017,MSCI China - A Shares,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-7.0306,-14.1572,-7.905,,-21.8083,-20.2361,-5.337,4.0358,6.5475,0.5944,2.5525,6.2181,-1.1818,6.6899,4.5287,,220134000000,207842000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
866501,10237,BB Mun Bond GO 10 Yr,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-3.5114,-2.5815,-4.44,,-10.2658,-9.7092,-4.2238,-1.22,1.2882,0.9726,1.5819,1.9316,3.6006,3.676,5.8878,,0,0,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1075207,8983,BB Eur-Agg Gov 3-5 Year,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-2.1107,-3.2665,-5.9582,,-8.802,-9.3238,-4.9015,-3.3315,-1.5696,-1.4624,-0.7394,0.5038,2.1079,2.4326,2.8073,,14895700000,14919510000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1077795,6166,BB CMBS Inv Bbb 6-8.5Year,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-4.4456,-4.8825,-10.8788,,-17.4359,-18.9422,-2.635,-4.8768,-0.4444,1.1656,2.1197,4.0276,1.1505,1.7611,3.5013,,42110000,39050000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1085947,2324,FT EuroBig Utility,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-3.6051,-3.5353,-11.5281,,-16.4875,-17.0405,-8.4767,-5.4551,-2.3417,-1.8621,-0.3828,1.077,3.0182,3.5865,3.6202,,3649095652,3538443906,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1032381,105913,MSCI World X-UK V Cmp^,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-8.3938,-6.8029,-17.493,,-18.2422,-12.174,7.8342,2.8866,2.7255,3.4068,6.9163,7.5061,3.9409,8.1587,7.1301,,241557000000,219488000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1030941,105553,MSCI No. Amer V Cmp^,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-8.2414,-5.9555,-16.4019,,-17.1054,-8.9343,10.0269,4.5041,4.5319,5.4614,8.6361,9.0289,5.6403,8.8234,9.0123,,188842000000,171969000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
876345,101284,SP Dev SmCap XUSD & GBP,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-8.2284,-4.195,-15.3335,,-20.0768,-19.4198,1.9312,3.2133,1.0956,2.0394,5.7974,8.7095,3.6901,7.9972,4.4563,,25066297300,22600461956,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1022725,100095,MSCI SC Europe T Cmp^,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-13.1997,-14.6264,-31.5105,,-39.493,-37.8657,-7.7289,-2.7065,-3.8867,-2.726,2.3707,5.8751,2.7465,9.7597,7.1167,,11885142863,10090040708,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1030942,97634,MSCI Nordic Net V Cmp^,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-10.7222,-9.6766,-22.6016,,-27.4784,-24.8843,0.8153,0.1469,-3.7919,-2.5002,2.2333,3.3729,0.0569,7.8741,7.0342,,3932678158,3506593892,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
898728,94625,MSCI NoAm US$ H Idx PrRtn,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-9.1441,-4.9581,-21.0396,,-25.1163,-17.9495,2.6648,6.3148,5.2676,7.141,9.0693,9.2247,5.6727,7.6754,7.2305,,371160000000,335263000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1035501,94454,MSCI AC Pac G Cmp^,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-13.789,-13.5034,-24.8296,,-34.046,-35.1487,-16.0738,-2.9934,-2.43,-0.5723,5.029,4.4994,1.1694,5.8618,2.0716,,46775156155,40434870561,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
961048,94156,MSCI Portugal EUR^,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-9.5112,-4.9592,-4.3151,,0.065,3.8671,12.6535,6.8011,6.3877,6.0515,8.4727,4.3847,-1.2541,4.113,0.7216,,318536443.4,287073861.2,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
907067,92945,MSCI EAFE + Canada Pr,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-6.3234,-4.0891,-13.0321,,-16.2259,-12.9689,4.0527,0.3376,-0.016,0.4508,2.6889,4.5639,0.0224,3.5378,4.7865,,153420000000,138437000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1046756,92347,MSCI Eur PrGr Idx,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-6.5475,-3.32,-15.1356,,-24.4487,-18.5353,-0.2661,1.0868,2.6503,2.5921,4.2903,5.7593,2.39,4.8775,7.2624,,43266537650,39400979391,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1086782,91628,MSCI EM Lat Am V,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-1.0201,6.1324,-7.5574,,8.1662,11.8263,22.9748,8.3137,8.5965,10.019,15.4281,7.817,6.1716,14.466,12.4249,,2745245490,2622260771,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1078515,89711,S&P 1000 Index,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-9.3997,-3.298,-17.8239,,-22.0181,-16.3509,11.1396,5.8558,3.123,5.5232,8.7821,10.0627,7.8748,10.3988,11.0085,,29562430970,26974864797,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1088526,88929,JPM Canada GBI,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-0.2159,0.1418,-3.9376,,-8.8764,-7.9435,-6.1165,-2.09,0.3983,0.4838,0.2646,0.9818,2.8109,3.4566,6.2734,,5980958000,5793209000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1083194,87911,MSCI Eur X UK Sm Cap Net,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-10.0036,-8.0768,-21.8498,,-28.7086,-25.2794,0.0976,2.4027,1.2357,1.6538,6.0315,10.0532,4.7979,9.979,7.2156,,8085134996,6960689929,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1067100,87068,MSCI Sing Net Value,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-2.7924,3.1408,-5.1827,,5.6548,7.128,21.6745,6.5432,4.9584,4.8289,7.4569,5.9507,4.5583,9.4755,11.1756,,1088612320,1029103718,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1061820,86408,MSCI NoAm Nt Div Val Idx,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-8.101,-5.8656,-16.3393,,-17.2375,-9.2536,9.2845,3.7285,3.7459,4.6925,7.7381,8.338,4.8768,7.8806,10.146,,188842000000,171969000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1076773,84431,FTAW Dev Ex US,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-6.2683,-3.5154,-11.5644,,-14.3184,-11.0271,6.786,3.5357,3.0702,3.5666,6.0677,7.8056,3.387,6.95,5.4675,,145156000000,135518000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
985073,80767,MSCI AC Americas,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-8.896,-4.4073,-20.2418,,-23.8991,-16.4446,4.3327,7.9413,7.0516,8.9553,11.0843,11.175,7.6706,9.8227,11.0635,,376496000000,340410000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1065417,80708,MSCI Wld XAu PrGr Idx,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-9.2743,-3.534,-22.7268,,-29.9389,-23.9712,-2.1371,7.025,5.921,8.0395,9.3409,10.0798,5.6779,7.3545,7.2047,,244920000000,219884000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1083671,78251,SP LGMDC EM Asia Pacific,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-11.6587,-12.2139,-18.4416,,-25.0745,-25.6352,-8.3069,0.5416,0.3013,0.453,5.9588,4.7449,2.9095,9.7743,4.1856,,46692767064,44439821718,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
867701,11077,MSCI China - A Shares USD,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-9.6167,-18.962,-17.6209,,-29.7239,-27.3118,-7.2288,4.266,5.7474,-0.7113,0.9638,4.9436,-0.807,7.5176,5.2747,,31931474883,29309882850,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
881924,8858,SP Dev XUS XUK Lrg Midcap,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-6.4448,-3.3494,-12.4697,,-16.18,-13.1883,5.6749,3.844,3.2425,3.7034,5.9382,8.1867,3.1811,6.617,4.3961,,149740000000,134593000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
878924,7778,SP Dev ExUK Large Midcap,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-8.405,-4.4677,-18.3777,,-22.4395,-16.2061,4.2329,6.4526,5.6158,7.0601,9.226,10.3177,5.9754,8.4092,7.2335,,485976000000,438814000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1076115,3826,BB Global Agg Canada H,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-1.1947,-0.5671,-5.6176,,-11.7961,-10.826,-6.7762,-2.5188,0.582,0.8179,1.1641,1.434,3.1274,3.6319,4.0922,,21640950000,20069770000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1092366,3643,FTSE Non-Japan WGBI1-3yr,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-1.0519,-1.5301,-2.2418,,-4.0564,-4.5109,-2.3335,-0.7842,0.2144,0.1543,0.25,0.5064,1.4216,1.8153,4.5495,,7543290000000,7771490000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1044257,2447,FTSE Nareit All Equity Index,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-12.7176,-10.8319,-23.9261,,-27.9292,-16.2739,4.9426,-1.0959,3.9528,4.0994,6.1278,6.9936,5.3998,9.2171,11.0707,,13172251949,11463392354,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1001544,2030,BB EU/AG G G Comp,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-3.7931,-4.9889,-11.8343,,-16.5327,-16.9927,-9.6847,-6.3786,-2.3248,-1.8458,-0.8691,1.1587,2.5596,2.8747,3.1823,,79637830000,77603430000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1084747,2024,FT EuroBig AAA,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-3.6045,-4.6664,-10.39,,-14.9907,-15.1691,-8.9324,-6.1397,-2.995,-2.315,-1.3494,-0.0208,2.0169,2.4314,2.785,,28406795213,27324999375,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1001695,1961,MSCI World Nat Res Net~,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-8.5608,-2.8621,-13.8443,,10.5778,17.485,33.3628,7.7681,1.8033,3.978,6.8991,1.472,0.032,,2.528,,34350759087,31023376614,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
946827,1731,FT Finland Wld Gv EUR,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-4.0843,-5.378,-12.3249,,-17.3404,-17.5672,-10.3591,-6.9683,-3.6048,-2.8422,-1.6347,-0.1813,2.0799,2.485,2.8506,,1006066164,991647546.7,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
993864,105434,JPM Govt Bond JY Mat Comp,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-5.343,-6.794,-17.9786,,-23.4647,-25.9186,-16.3595,-11.1529,-6.1939,-5.178,-2.249,-5.0995,-0.0416,0.4565,1.2974,,52596162000,50303711000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1005743,102074,MSCI EM Far East P G Cmp^,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-16.8258,-19.5118,-27.7727,,-38.0612,-39.2807,-22.2595,-3.3589,-3.3222,-3.1578,4.3975,2.643,-0.0117,6.4556,-0.0943,,22225113991,18769787938,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1000520,100573,MSCI AC Pacific Cmp^,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-12.3767,-12.6671,-22.8365,,-27.6727,-29.0774,-9.1318,-2.5499,-2.6405,-1.0398,3.9537,3.6734,1.4204,6.2918,1.9654,,90620689333,79082074330,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
874784,100144,SP Dev SmCap X AUD,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-9.243,-3.2627,-17.8225,,-22.6046,-20.7079,5.2917,3.9298,1.6838,3.5533,6.9022,9.1841,5.6995,9.1318,7.5391,,84601624044,77156533223,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1018405,98955,SPCG EMI Europe G,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-13.4739,-14.6944,-31.5891,,-42.2933,-41.3287,-11.8329,-3.1096,-3.2925,-1.4448,3.484,6.4066,3.1429,9.4517,4.7817,,6715091997,6326529175,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1027639,98773,MSCI Eur Union Comp^,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-8.969,-10.6367,-23.3878,,-29.3026,-26.1581,-1.8728,-2.1173,-2.0884,-1.7274,2.2956,3.3488,0.1687,6.1904,6.5779,,71140139815,64470215305,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1026019,98353,MSCI Americas Comp^,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-9.148,-4.7255,-20.7236,,-24.2199,-16.8033,4.2618,7.7256,6.8271,8.6582,10.9703,10.7075,7.3721,9.7792,10.0407,,376552000000,340465000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1008025,96315,FTAW All Developed,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-5.5718,1.8677,-7.2157,,-9.4481,-3.0486,9.5496,8.2879,8.1945,9.4724,13.142,12.5895,9.3635,10.5072,7.4137,,443958000000,417903000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
903048,95705,MSCI UK US$ Hedged-Pr,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-4.8866,-3.6238,-7.1365,,-3.9148,0.7686,10.6301,-1.2852,-0.953,-0.1915,2.7391,2.2292,0.6351,2.8581,2.5097,,21015496781,18998250384,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
962068,94456,MSCI Denmark EUR^,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-9.6099,-6.3042,-12.172,,-15.6259,-9.0131,8.8933,16.4208,14.7029,11.1812,9.8008,13.6396,9.7745,13.7531,11.1323,,3709569977,3303827247,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
875560,93483,MSCI ARABIAN MK,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-6.9197,-0.5551,-13.8013,,1.3454,,,,,,,,,,0.039,,6079831495,5675883358,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
904007,92585,MSCI Canada - P,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-4.2359,-2.6116,-15.7451,,-13.3172,-7.8563,7.0232,3.0073,2.9762,2.985,4.4957,4.1259,1.754,5.7111,6.1378,,17727231794,16149462398,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
949287,89596,MSCI Japan EUR^,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-7.8434,-1.3064,-10.2938,,-14.2243,-16.0248,2.0062,1.2534,1.4247,3.5569,5.4335,8.0818,3.7251,4.5643,3.5217,,31018376118,28246849125,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1002835,89407,MSCI AC Pacific Idx,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-9.1589,-8.1664,-13.4193,,-17.097,-17.9348,-1.4596,2.0383,0.624,1.8387,5.3178,7.3716,2.3192,6.2331,3.2964,,90620689333,79082074330,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1099081,89108,MSCI AC Americas G,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-9.8913,-3.198,-25.0809,,-31.4727,-24.8669,-1.9177,10.0864,8.558,11.5171,12.805,12.8061,9.2937,10.5038,8.7962,,184909000000,165820000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1086074,88271,MSCI Nrd Ctys SmCp Net,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-11.5188,-7.2453,-23.3141,,-33.1393,-27.4736,-3.69,4.4735,2.5574,4.234,7.8031,11.511,6.6164,12.5938,10.0331,,2715330010,2284850803,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1088461,87728,MSCI Wld Fr Val Idx,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-7.3875,-5.2865,-14.1924,,-14.0868,-7.4729,10.7611,3.6545,3.3974,4.1028,7.133,8.381,4.3092,7.8259,7.8171,,256177000000,232683000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1065790,86710,MSCI Europe Ex Finland,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-6.0204,-4.1507,-12.1954,,-16.7227,-11.2312,6.5072,1.7841,2.8106,2.7475,5.5494,7.0226,,,4.4085,,84276768359,76707326454,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1075936,83352,MSCIW OilGas Exp Prd Idx~,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-8.6466,5.333,-0.8758,,38.4144,49.0145,73.7563,18.6743,4.1825,7.7764,,,,,5.2551,,6232718294,5603271118,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1068418,82328,MSCI Eur Val Idx,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-5.558,-5.1123,-10.4695,,-10.2227,-5.7727,11.1818,0.0014,0.3681,0.3835,4.1607,5.6586,1.7815,6.3314,10.9546,,42386468605,38555830904,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1061416,79092,MSCI EM Eur & ME Net Div,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-6.8491,-1.0664,-13.9732,,-27.5021,-28.2106,1.5912,-1.1,0.6614,2.7273,4.7487,3.0106,0.7415,8.1654,6.4699,,6035837643,5602168061,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
916370,77946,MSCI Australia Net,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-5.6972,-0.2518,-10.8023,,-7.3784,-6.0451,10.8008,2.154,4.944,6.5563,7.8038,8.232,4.0892,8.0539,9.2944,,11202058681,9763273838,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
