DimInvestmentID,Investment Regime,Asset Class,Sub Asset Class,SubAssetClassNew,AssetClassNew,Original_AssetClass,Original_SubAssetClass,SortOrder_Regime,SortOrder_AssetClass,SortOrder_SubAssetClass,IsAssetClass Total,IsConsolidation Account,IsRegime Total,IsSubassetClass Total,Name,IsAssetClassTotal,IsConsolidationAccount,InvestmentManagerID,IsRegimeTotal,IsSubassetClass_Total
23016,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,JAZZ II,0,0,JAZZ Venture,0,0
22688,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,GGV V,0,0,GGV Capital,0,0
22477,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Peak XV Venture VIII,0,0,Peak XV Partners (fka Sequoia India),0,0
21608,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Prospect II,0,0,Prospect Ventures,0,0
21298,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,True Select IV,0,0,True Ventures,0,0
21068,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Morgenthaler VII Secondary,0,0,Morgenthaler,0,0
20966,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,IA Venture FG,0,0,IA Ventures,0,0
20246,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Blue Yard III,0,0,Blue Yard,0,0
20107,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,YC Growth 21,0,0,Y Combinator,0,0
20006,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,YC ES Plus 22,0,0,Y Combinator,0,0
19978,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,GGV Discovery II,0,0,GGV Capital,0,0
19138,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Techstars 2017,0,0,TechStars,0,0
18964,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Fisher Lynch FOF I,0,0,Fisher Lynch,0,0
18825,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Alta NextGen I,0,0,Alta Partners,0,0
18807,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Arch XIII,0,0,ARCH Venture,0,0
18747,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Flame of the West 1,0,0,XYZ Ventures,0,0
18477,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Foundry 2010,0,0,Foundry,0,0
18453,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Megalith Ventures II,0,0,Megalith Technologies,0,0
18137,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,YC ECO24,0,0,Y Combinator,0,0
18127,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,ARCH X,0,0,ARCH Venture,0,0
18093,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,XYZ Go Faster III,0,0,XYZ Ventures,0,0
18057,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Correlation Exec I,0,0,Correlation,0,0
17896,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Peak XV Growth III,0,0,Peak XV Partners (fka Sequoia India),0,0
17716,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,TLV Opp I,0,0,TLV,0,0
17644,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Austin VII,0,0,Austin Ventures,0,0
17558,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,TrueBridge Aggies Tranche 1,0,0,TrueBridge,0,0
17553,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Inspired III,0,0,Inspired Capital,0,0
17256,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Artiman Opp I,0,0,Artiman,0,0
17174,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,BoxGroup Friends,0,0,BoxGroup,0,0
17013,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,XYZ Go Faster II,0,0,XYZ Ventures,0,0
16798,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,ARCH XII,0,0,ARCH Venture,0,0
16778,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Paradigm II,0,0,Paradigm,0,0
16773,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Next Coast Select I,0,0,Next Coast,0,0
16665,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,TCV VII,0,0,TCV,0,0
16577,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Alta NextGen IV,0,0,Alta Partners,0,0
16574,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,IA Venture CI - Kepler,0,0,IA Ventures,0,0
16457,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,TPG Life Sciences Innovation I,0,0,TPG Capital,0,0
16274,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Curie.Bio Seed I,0,0,Curie.Bio,0,0
16184,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,PTV Sciences II,0,0,PTV Healthcare,0,0
16106,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Underscore I CI - Salsify,0,0,Underscore,0,0
15993,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Peak XV Seed II,0,0,Peak XV Partners (fka Sequoia India),0,0
15744,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,D1 Private Onshore,0,0,D1 Capital Partners,0,0
15698,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,HongShan Growth VI,0,0,HongShan (fka Sequoia China),0,0
15572,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,GGV VI Plus,0,0,GGV Capital,0,0
15112,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,GGV VI,0,0,GGV Capital,0,0
15008,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Blue Yard I,0,0,Blue Yard,0,0
14894,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Cosmic - Bet 4,0,0,Cosmic Capital,0,0
14847,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Foundry Boulder CI - Oblong E,0,0,Foundry,0,0
14773,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Foundry Next CI - Adero,0,0,Foundry,0,0
14527,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Underscore I,0,0,Underscore,0,0
14225,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Deerfield Innovations II,0,0,Deerfield,0,0
14212,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,True Select I,0,0,True Ventures,0,0
14133,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,GGV VII,0,0,GGV Capital,0,0
13978,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Foundry Next 2018,0,0,Foundry,0,0
13805,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Distributed Stock - Venture,0,0,UTIMCO,0,0
13664,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Austin X,0,0,Austin Ventures,0,0
13336,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,IA Venture III,0,0,IA Ventures,0,0
13224,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Upfront Growth III - Parallel,0,0,Upfront,0,0
13181,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Wellington Life Sciences V,0,0,Wellington Partners Life Science,0,0
12884,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,GGV VII Plus,0,0,GGV Capital,0,0
12730,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,University Ventures I Parallel,0,0,University Ventures,0,0
12341,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Union Square 2016,0,0,Union Square,0,0
12254,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Foundry Boulder CI - Glowpoint,0,0,Foundry,0,0
12084,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,True VI,0,0,True Ventures,0,0
11757,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Polaris V,0,0,Polaris,0,0
11618,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Peak XV Venture VII,0,0,Peak XV Partners (fka Sequoia India),0,0
11505,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,TLV V,0,0,TLV,0,0
11484,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,TLV II,0,0,TLV,0,0
11406,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Foundry Boulder CI - Oblong,0,0,Foundry,0,0
11233,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Spark II,0,0,Spark,0,0
10617,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,IA Venture I,0,0,IA Ventures,0,0
10605,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,True VII,0,0,True Ventures,0,0
10604,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,ARCH IX Overage,0,0,ARCH Venture,0,0
10396,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Jato Tech,0,0,JatoTech,0,0
9970,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Essex Woodlands III,0,0,Essex (EW Healthcare),0,0
9958,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,ARCH X Overage,0,0,ARCH Venture,0,0
9728,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Artiman III,0,0,Artiman,0,0
9641,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Union Square Opp,0,0,Union Square,0,0
9508,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Forerunner VII,0,0,Forerunner,0,0
9204,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Foundry 2010 Annex,0,0,Foundry,0,0
9187,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Baker Comm II,0,0,Baker,0,0
9127,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Arch VII,0,0,ARCH Venture,0,0
8893,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Arch VIII,0,0,ARCH Venture,0,0
8854,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,TCV VI,0,0,TCV,0,0
8817,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Atlas VI,0,0,Atlas Venture,0,0
8665,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,HarbourVest - Reveille HV 1,0,0,HarbourVest,0,0
8565,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Thrive Capital IX Growth,0,0,Thrive Capital,0,0
8548,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Peak XV Growth IV,0,0,Peak XV Partners (fka Sequoia India),0,0
8351,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,GGV IX Plus,0,0,GGV Capital,0,0
8308,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Forerunner Builders VI,0,0,Forerunner,0,0
8197,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Pace II,0,0,Pace Capital,0,0
8181,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,TrueBridge Direct Tranche 1,0,0,TrueBridge,0,0
8177,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Sante II,0,0,Sante,0,0
8166,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Union Square Opp 2014,0,0,Union Square,0,0
8017,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,TLV IV,0,0,TLV,0,0
7933,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Foundry CI - Rover,0,0,Foundry,0,0
7788,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Forerunner Builders I,0,0,Forerunner,0,0
7409,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,ARCH VIII CI - Aledade,0,0,ARCH Venture,0,0
7365,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,HongShan Venture IX,0,0,HongShan (fka Sequoia China),0,0
7305,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,BoxGroup Picks,0,0,BoxGroup,0,0
7185,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,True VIII,0,0,True Ventures,0,0
7091,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,TLV III,0,0,TLV,0,0
7089,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,GGV Discovery IV Asia,0,0,GGV Capital,0,0
6734,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,HongShan Seed III,0,0,HongShan (fka Sequoia China),0,0
6698,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Forerunner V,0,0,Forerunner,0,0
6625,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,True V,0,0,True Ventures,0,0
6610,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Upfront VI,0,0,Upfront,0,0
6441,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,TLV Opp II,0,0,TLV,0,0
6419,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Foundry Select,0,0,Foundry,0,0
6400,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Foundry Next,0,0,Foundry,0,0
6396,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Techstars - Direct,0,0,TechStars,0,0
6118,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,GGV Discovery I,0,0,GGV Capital,0,0
6068,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,JAZZ Opportunity II,0,0,JAZZ Venture,0,0
6050,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,TLV I,0,0,TLV,0,0
6004,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Forerunner III,0,0,Forerunner,0,0
5965,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,ARCH VIII Overage,0,0,ARCH Venture,0,0
5944,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,ARCH IX,0,0,ARCH Venture,0,0
5828,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,ARCH XI,0,0,ARCH Venture,0,0
5770,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,True Select II,0,0,True Ventures,0,0
5691,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Cosmic - Bet 4 Durable,0,0,Cosmic Capital,0,0
5544,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Foundry 2007,0,0,Foundry,0,0
5477,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Cendana FOF,0,0,Cendana,0,0
5393,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Cosmic Aleph 4,0,0,Cosmic Capital,0,0
5320,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Upfront V,0,0,Upfront,0,0
5198,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Underscore II,0,0,Underscore,0,0
5194,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,BoxGroup Seven,0,0,BoxGroup,0,0
5093,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,XYZ Maximum Effort,0,0,XYZ Ventures,0,0
4892,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Sofinnova VIII,0,0,Sofinnova,0,0
4832,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Sofinnova VII,0,0,Sofinnova,0,0
4797,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Techstars 2014,0,0,TechStars,0,0
4672,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Mosaic I,0,0,Mosaic Ventures,0,0
4619,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Austin VIII,0,0,Austin Ventures,0,0
4545,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,XYZ Venture V,0,0,XYZ Ventures,0,0
4537,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Thrive X Growth,0,0,Thrive Capital,0,0
4506,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Thrive X,0,0,Thrive Capital,0,0
4464,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Artiman II,0,0,Artiman,0,0
4379,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Arch VI,0,0,ARCH Venture,0,0
4235,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Thrive Capital IX,0,0,Thrive Capital,0,0
4190,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,University Ventures I,0,0,University Ventures,0,0
4184,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,D1 Private CI - Onshore,0,0,D1 Capital Partners,0,0
4138,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Union Square 2004,0,0,Union Square,0,0
4055,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,YC ES24,0,0,Y Combinator,0,0
3904,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,True IV,0,0,True Ventures,0,0
3748,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,YC Post-Batch24,0,0,Y Combinator,0,0
3694,Global Equity,Private Equity,PE - Venture Capital,PE - Venture Capital,Private Equity,Private Equity,PE - Venture Capital,1,5,17,0,0,0,0,Blue Yard Crypto III,0,0,Blue Yard,0,0
