DimAccountID,ACCOUNT,LONG_NAME,ACCOUNTSOURCENAME,Source,IsPrimaryAccount,NAVColumnName,ShowAccount,IsHedgeFund
78443,UPFF25600002,PUF ECHO ST SEL PLUS,Mellon,DW,TRUE,NAV,1,0
93544,IX1F0000937C,HFRI Emerging Markets (Total) Index,Mellon,DW,TRUE,NAV,1,0
78323,UPFF25590002,PUF ECHO STREET LO,Mellon,DW,TRUE,NAV,1,0
78203,UPFF25580002,PUF GQG GLOBAL,Mellon,DW,TRUE,NAV,1,0
93304,IX1F0000933C,HFRI EH: Equity Market Neutral Index,Mellon,DW,TRUE,NAV,1,0
78083,UPFF25550002,PUF TS CHINA,Mellon,DW,TRUE,NAV,1,0
78023,UPFF25540002,PUF TSAE US,Mellon,DW,TRUE,NAV,1,0
93064,IX1F0000929C,HFRI Event-Driven (Total) Index,Mellon,DW,TRUE,NAV,1,0
77903,UPFF25530002,PUF PIMCO STOCKSPLUS,Mellon,DW,TRUE,NAV,1,0
77783,UPFF25520002,PUF INTERNAL US TIPS,Mellon,DW,TRUE,NAV,1,0
77663,UPFF25510002,PUF SP II JPMORGAN,Mellon,DW,TRUE,NAV,1,0
77543,UPFF25500002,PUF MW TOPS EM,Mellon,DW,TRUE,NAV,1,0
77483,UPFF25490002,PUF MW TOPS GLOBAL,Mellon,DW,TRUE,NAV,1,0
92584,IX1F00008935,MSCI Emerging Markets Ex China Net Index~,Mellon,DW,TRUE,NAV,1,0
77423,UPFF25480002,PUF MW TOPS US,Mellon,DW,TRUE,NAV,1,0
77363,UPFF25470002,PUF TPG TPEP LO,Mellon,DW,TRUE,NAV,1,0
77303,UPFF25460002,PUF DE SHAW US 130,Mellon,DW,TRUE,NAV,1,0
77123,UPFF25440002,PUF EMINENCE US,Mellon,DW,TRUE,NAV,1,0
77063,UPFF25430002,PUF AKO GLOBL LO,Mellon,DW,TRUE,NAV,1,0
91804,IX1F00007665,MSCI Japan Net Return USD Index,Mellon,DW,TRUE,NAV,1,0
76643,UPFF25320002,PUF Whitespruce,Mellon,DW,TRUE,NAV,1,0
91084,IX1F0000608C,HFRI Fund of Funds Conservative Index,Mellon,DW,TRUE,NAV,1,0
91354,UTJG00010000,TOTAL UTJ FUND,Mellon,DW,TRUE,NAV,1,0
117317,UGEF25620002,GEF TEXAS AM STUDENT,Mellon,DW,TRUE,NAV,1,0
117197,UGEF25610002,GEF UT AUSTIN STUDEN,Mellon,DW,TRUE,NAV,1,0
117137,UGEF25600002,GEF ECHO ST SEL PLUS,Mellon,DW,TRUE,NAV,1,0
117017,UGEF25590002,GEF ECHO STREET LO,Mellon,DW,TRUE,NAV,1,0
116897,UGEF25580002,GEF GQG GLOBAL,Mellon,DW,TRUE,NAV,1,0
116777,UGEF25550002,GEF TS CHINA,Mellon,DW,TRUE,NAV,1,0
116717,UGEF25540002,GEF TSAE US,Mellon,DW,TRUE,NAV,1,0
116597,UGEF25530002,GEF PIMCO STOCKSPLUS,Mellon,DW,TRUE,NAV,1,0
116477,UGEF25520002,GEF INTERNAL US TIPS,Mellon,DW,TRUE,NAV,1,0
116357,UGEF25510002,GEF SP II JPMorgan,Mellon,DW,TRUE,NAV,1,0
116237,UGEF25500002,GEF MW TOPS EM,Mellon,DW,TRUE,NAV,1,0
116177,UGEF25490002,GEF MW TOPS GLOBAL,Mellon,DW,TRUE,NAV,1,0
116117,UGEF25480002,GEF MW TOPS US,Mellon,DW,TRUE,NAV,1,0
116057,UGEF25470002,GEF TPG TPEP LO,Mellon,DW,TRUE,NAV,1,0
115997,UGEF25460002,GEF DE SHAW US130 30,Mellon,DW,TRUE,NAV,1,0
115817,UGEF25440002,GEF EMINENCE US,Mellon,DW,TRUE,NAV,1,0
115757,UGEF25430002,GEF AKO GLOBL LO,Mellon,DW,TRUE,NAV,1,0
115337,UGEF25320002,GEF Whitespruce,Mellon,DW,TRUE,NAV,1,0
72323,UPFF23970002,PUF HILLHOUSE QFII,Mellon,DW,TRUE,NAV,1,0
102258,UGEF30020002,GEF INT INV GRD CR,Mellon,DW,TRUE,NAV,1,0
102138,UGEF30010002,GEF INT US NOMINAL,Mellon,DW,TRUE,NAV,1,0
87083,UPFF27050002,PUF Charles Lim Asia,Mellon,DW,TRUE,NAV,1,0
102018,UGEF29620002,GEF TEMP OTC,Mellon,DW,TRUE,NAV,1,0
101958,UGEF29610002,GEF MSCI EM SHORT,Mellon,DW,TRUE,NAV,1,0
86843,UPFF27030002,PUF Acadian EM Small,Mellon,DW,TRUE,NAV,1,0
101778,UGEF29580002,GEF TEMP OTC 1,Mellon,DW,TRUE,NAV,1,0
101658,UGEF29560002,GEF HTAA RE OTC,Mellon,DW,TRUE,NAV,1,0
101598,UGEF29550002,GEF HTAA FX CLEARED,Mellon,DW,TRUE,NAV,1,0
101238,UGEF29490002,GEF HTAA CR FI CLEAR,Mellon,DW,TRUE,NAV,1,0
101178,UGEF29480002,GEF HTAA CR FI OTC,Mellon,DW,TRUE,NAV,1,0
101118,UGEF29470002,GEF HTAA IG FI CLEAR,Mellon,DW,TRUE,NAV,1,0
100998,UGEF29450002,GEF HTAA EM EQ CLEAR,Mellon,DW,TRUE,NAV,1,0
100878,UGEF29430002,GEF HTAA NONUS EQ CL,Mellon,DW,TRUE,NAV,1,0
100758,UGEF29410002,GEF HTAA US EQ CLEAR,Mellon,DW,TRUE,NAV,1,0
100638,UGEF29390002,GEF TEMP FUT 2,Mellon,DW,TRUE,NAV,1,0
100518,UGEF29370002,GEF TEMP OTC 2,Mellon,DW,TRUE,NAV,1,0
100398,UGEF29350002,GEF TEMP DERIV 5,Mellon,DW,TRUE,NAV,1,0
100338,UGEF29340002,GEF TEMP DERIV 4,Mellon,DW,TRUE,NAV,1,0
100278,UGEF29330002,GEF TEMP DERIV 3,Mellon,DW,TRUE,NAV,1,0
100263,IX1F0000607C,HFRI Fund of Funds Composite Index,Mellon,DW,TRUE,NAV,1,0
100218,UGEF29320002,GEF TEMP DERIV 2,Mellon,DW,TRUE,NAV,1,0
100203,IX1F0000572C,BofA Merrill Lynch 3 Month US Treasury Bill G0O1,Mellon,DW,TRUE,NAV,1,0
100158,UGEF29310002,GEF TEMP DERIV 1,Mellon,DW,TRUE,NAV,1,0
100143,IX1F0000538C,HFRI ED: Distressed/Restructuring Index,Mellon,DW,TRUE,NAV,1,0
100083,IX1F0000537C,HFRI Relative Value (Total) Index,Mellon,DW,TRUE,NAV,1,0
100038,UGEF29290002,GEF TEMP AC 8,Mellon,DW,TRUE,NAV,1,0
100023,IX1F0000536C,HFRI Macro (Total) Index,Mellon,DW,TRUE,NAV,1,0
99978,UGEF29280002,GEF TEMP AC 7,Mellon,DW,TRUE,NAV,1,0
99918,UGEF29270002,GEF TEMP AC 6,Mellon,DW,TRUE,NAV,1,0
99903,IX1F0000534C,HFRI Emerging Markets: Asia ex-Japan Index,Mellon,DW,TRUE,NAV,1,0
99843,IX1F0000533C,HFRI Equity Hedge (Total) Index,Mellon,DW,TRUE,NAV,1,0
99798,UGEF29250002,GEF TEMP AC 4,Mellon,DW,TRUE,NAV,1,0
99738,UGEF29240002,GEF TEMP AC 3,Mellon,DW,TRUE,NAV,1,0
99558,UGEF29210002,GEF TEMP AC 8,Mellon,DW,TRUE,NAV,1,0
99378,UGEF29180002,GEF TEMP AC 5,Mellon,DW,TRUE,NAV,1,0
99363,IX1F0000462C,MSCI China - A Shares Index USD,Mellon,DW,TRUE,NAV,1,0
99318,UGEF29170002,GEF TEMP AC 4,Mellon,DW,TRUE,NAV,1,0
99198,UGEF29150002,GEF TEMP AC 2,Mellon,DW,TRUE,NAV,1,0
99138,UGEF29140002,GEF TEMP AC 1,Mellon,DW,TRUE,NAV,1,0
99078,UGEF29130002,TEMP A/C 8,Mellon,DW,TRUE,NAV,1,0
99018,UGEF29120002,TEMP A/C 7,Mellon,DW,TRUE,NAV,1,0
98958,UGEF29110002,TEMP A/C 6,Mellon,DW,TRUE,NAV,1,0
98898,UGEF29100002,TEMP A/C 5,Mellon,DW,TRUE,NAV,1,0
98838,UGEF29090002,TEMP A/C 4,Mellon,DW,TRUE,NAV,1,0
98778,UGEF29080002,TEMP A/C 3,Mellon,DW,TRUE,NAV,1,0
98658,UGEF29060002,TEMP A/C 1,Mellon,DW,TRUE,NAV,1,0
98598,UGEF29050002,UGE TEMP AC8,Mellon,DW,TRUE,NAV,1,0
98478,UGEF29030002,UGE TEMP AC6,Mellon,DW,TRUE,NAV,1,0
98418,UGEF29020002,UGE TEMP AC5,Mellon,DW,TRUE,NAV,1,0
98358,UGEF29010002,TEMP A/C4,Mellon,DW,TRUE,NAV,1,0
98298,UGEF29000002,TEMP A/C 3,Mellon,DW,TRUE,NAV,1,0
98043,IX1F00003858,Russell 3000 Index,Mellon,DW,TRUE,NAV,1,0
97983,IX1F00003848,Barclays Capital Aggregate Bond Index,Mellon,DW,TRUE,NAV,1,0
85054,UTEG09400000,Total Priv Equity ex emg markt,Mellon,DW,TRUE,NAV,1,0
84994,UTEG09300000,PE Infra Transportation,Mellon,DW,TRUE,NAV,1,0
84934,UTEG09200000,PE Infra Power and Renewables,Mellon,DW,TRUE,NAV,1,0
84874,UTEG09100000,PE Infra Communications,Mellon,DW,TRUE,NAV,1,0
97218,UGEF27080002,GEF Janchor Opp II,Mellon,DW,TRUE,NAV,1,0
97158,UGEF27070002,GEF Janchor Opps,Mellon,DW,TRUE,NAV,1,0
97098,UGEF27060002,GEF Baker Brothers,Mellon,DW,TRUE,NAV,1,0
97038,UGEF27050002,GEF Charles Lim Asia,Mellon,DW,TRUE,NAV,1,0
96798,UGEF27030002,GEF Acadian EM Small,Mellon,DW,TRUE,NAV,1,0
83734,UTEG07200000,PE Total Infrastructure,Mellon,DW,TRUE,NAV,1,0
83614,UTEG07100000,PE Total Natural Resources,Mellon,DW,TRUE,NAV,1,0
96063,IX1F00003268,Lehman Brothers Treasury-Long Term,Mellon,DW,TRUE,NAV,1,0
83494,UTEG07000000,PE Total Private Equity,Mellon,DW,TRUE,NAV,1,0
83434,UTEG06900000,Total Pvt DCE ex Venture EM,Mellon,DW,TRUE,NAV,1,0
82894,UTEG06000000,Total Private Global Equity,Mellon,DW,TRUE,NAV,1,0
82834,UTEG05900000,NR Metals & Mining,Mellon,DW,TRUE,NAV,1,0
82774,UTEG05800000,NR Insrastructure,Mellon,DW,TRUE,NAV,1,0
82714,UTEG05710000,NR - Energy,Mellon,DW,TRUE,NAV,1,0
82594,UTEG05600000,NR Energy Service,Mellon,DW,TRUE,NAV,1,0
82534,UTEG05500000,NR Energy Midstream,Mellon,DW,TRUE,NAV,1,0
82474,UTEG05400000,NR Agriculture,Mellon,DW,TRUE,NAV,1,0
94578,UGEF26630002,GEF DM EM HG M1CNA,Mellon,DW,TRUE,NAV,1,0
94458,UGEF26620002,FACTOR BAKT DIRHF UN,Mellon,DW,TRUE,NAV,1,0
81994,UTEG04740000,DCE exVenture Non-US,Mellon,DW,TRUE,NAV,1,0
81934,UTEG04730000,DCE exVenture US,Mellon,DW,TRUE,NAV,1,0
94338,UGEF26600002,GEF SFA STUDENT,Mellon,DW,TRUE,NAV,1,0
111077,UGEF23970002,GEF Hillhouse QFII,Mellon,DW,TRUE,NAV,1,0
94278,UGEF26590002,GEF UTMF TEMP 18,Mellon,DW,TRUE,NAV,1,0
94218,UGEF26580002,GEF UTMF TEMP 17,Mellon,DW,TRUE,NAV,1,0
94158,UGEF26570002,GEF UTMF TEMP 16,Mellon,DW,TRUE,NAV,1,0
81694,UTEG04700000,Dev Cntry Eq excl Venture,Mellon,DW,TRUE,NAV,1,0
94098,UGEF26560002,GEF CARRHAE EX CHINA,Mellon,DW,TRUE,NAV,1,0
94038,UGEF26550002,GEF DM USD Hedge,Mellon,DW,TRUE,NAV,1,0
81574,UTEG04600000,Dev Cntry Eq Venture,Mellon,DW,TRUE,NAV,1,0
93978,UGEF26540002,GEF DER TEMP 10,Mellon,DW,TRUE,NAV,1,0
93918,UGEF26530002,GEF DER TEMP 9,Mellon,DW,TRUE,NAV,1,0
93858,UGEF26520002,GEF DER TEMP 8,Mellon,DW,TRUE,NAV,1,0
110597,UGEF23920002,GEF PROA Partners,Mellon,DW,TRUE,NAV,1,0
93798,UGEF26510002,GEF DER TEMP 7,Mellon,DW,TRUE,NAV,1,0
81334,UTEG04300000,TOTAL EM MKT EQUITY,Mellon,DW,TRUE,NAV,1,0
93738,UGEF26500002,GEF DER TEMP 6,Mellon,DW,TRUE,NAV,1,0
87261,ULTG00140000,Total Ex - Gsam,Mellon,DW,TRUE,NAV,1,0
110477,UGEF23910002,GEF Squadra Tex LLC,Mellon,DW,TRUE,NAV,1,0
93678,UGEF26490002,GEF UTMF TEMP 14,Mellon,DW,TRUE,NAV,1,0
93618,UGEF26480002,GEF UTMF TEMP 13,Mellon,DW,TRUE,NAV,1,0
81094,UTEG04100000,TOTAL REAL ESTATE,Mellon,DW,TRUE,NAV,1,0
93438,UGEF26460002,GEF UTMF TEMP 11,Mellon,DW,TRUE,NAV,1,0
93378,UGEF26450002,GEF UTMF TEMP 10,Mellon,DW,TRUE,NAV,1,0
80914,UTEG03900000,TOTAL CR REL FIXED,Mellon,DW,TRUE,NAV,1,0
110117,UGEF23870002,GEF Hillhouse Pool,Mellon,DW,TRUE,NAV,1,0
80854,UTEG00070000,Latin America Private RE,Mellon,DW,TRUE,NAV,1,0
110057,UGEF23860002,GEF Silchester,Mellon,DW,TRUE,NAV,1,0
80794,UTEG00060000,US/Canada RE,Mellon,DW,TRUE,NAV,1,0
93198,UGEF26420002,PUF UTMF TEMP 3,Mellon,DW,TRUE,NAV,1,0
80734,UTEG00050000,Global Private RE,Mellon,DW,TRUE,NAV,1,0
109937,UGEF23850002,GEF Dynamo,Mellon,DW,TRUE,NAV,1,0
93138,UGEF26410002,PUF UTMF TEMP 2,Mellon,DW,TRUE,NAV,1,0
80674,UTEG00040000,Europe Private RE,Mellon,DW,TRUE,NAV,1,0
93078,UGEF26400002,GEF UTMF TEMP 1,Mellon,DW,TRUE,NAV,1,0
80614,UTEG00030000,Asia Private RE,Mellon,DW,TRUE,NAV,1,0
80494,UTEG00010000,UTE TOTAL FUND,Mellon,DW,TRUE,NAV,1,0
86361,ULTG00010000,LTF - TOTAL FUND,Mellon,DW,TRUE,NAV,1,0
92778,UGEF26360002,GEF UTMF TEMP 6,Mellon,DW,TRUE,NAV,1,0
92658,UGEF26350002,GEF UTMF TEMP 5,Mellon,DW,TRUE,NAV,1,0
92598,UGEF26340002,GEF UTMF TEMP 4,Mellon,DW,TRUE,NAV,1,0
109337,UGEF23780002,GEF/HDFC,Mellon,DW,TRUE,NAV,1,0
92298,UGEF26290002,GEF TEMP OTC 1,Mellon,DW,TRUE,NAV,1,0
92178,UGEF26270002,GEF CCL DM PA,Mellon,DW,TRUE,NAV,1,0
92118,UGEF26260002,GEF Woodline Spire,Mellon,DW,TRUE,NAV,1,0
91938,UGEF26230002,GEF TEMP UTM 03,Mellon,DW,TRUE,NAV,1,0
91878,UGEF26220002,GEF TEMP UTM 02,Mellon,DW,TRUE,NAV,1,0
91818,UGEF26210002,GEF TEMP UTM 01,Mellon,DW,TRUE,NAV,1,0
91758,UGEF26200002,GEF PERSEVERANCECALO,Mellon,DW,TRUE,NAV,1,0
91458,UGEF26150002,GEF CARBON DIRECT II,Mellon,DW,TRUE,NAV,1,0
91398,UGEF26140002,GEF WHITEOAK INDIA,Mellon,DW,TRUE,NAV,1,0
91278,UGEF26130002,GEF FACTOR BKT UNI,Mellon,DW,TRUE,NAV,1,0
91218,UGEF26120002,GEF PIMCO CCAF,Mellon,DW,TRUE,NAV,1,0
91158,UGEF26110002,GEF WMA 120 20,Mellon,DW,TRUE,NAV,1,0
91038,UGEF26100002,GEF CCL EM,Mellon,DW,TRUE,NAV,1,0
90978,UGEF26090002,GEF JACOBS LEVY CORE,Mellon,DW,TRUE,NAV,1,0
90918,UGEF26080002,GEF JACOBS LEVY MC,Mellon,DW,TRUE,NAV,1,0
90738,UGEF26060002,GEF APERIO US,Mellon,DW,TRUE,NAV,1,0
90618,UGEF26050002,GEF APERIO FACTOR BK,Mellon,DW,TRUE,NAV,1,0
90558,UGEF26040002,GEF Tiger Global,Mellon,DW,TRUE,NAV,1,0
90498,UGEF26030002,GEF East Bridge,Mellon,DW,TRUE,NAV,1,0
107237,UGEF23431002,GEF Indus Forward,Mellon,DW,TRUE,NAV,1,0
107177,UGEF23430002,GEF Indus Japan Long,Mellon,DW,TRUE,NAV,1,0
90378,UGEF26020002,GEF Cegereal REIT,Mellon,DW,TRUE,NAV,1,0
90318,UGEF25790002,GEF SP Bridgewater,Mellon,DW,TRUE,NAV,1,0
90198,UGEF25780002,GEF FACTOR BASKET,Mellon,DW,TRUE,NAV,1,0
90078,UGEF25770002,GEF COOKE BIELER,Mellon,DW,TRUE,NAV,1,0
90018,UGEF25760002,GEF HILLHOUSE CHINA,Mellon,DW,TRUE,NAV,1,0
89958,UGEF25750002,GEF ARROWSTREET ACWI,Mellon,DW,TRUE,NAV,1,0
89718,UGEF25730002,GEF PIMCO LG TREAS,Mellon,DW,TRUE,NAV,1,0
89598,UGEF25720002,GEF BRANDYWINE LG,Mellon,DW,TRUE,NAV,1,0
89478,UGEF25700002,GEF SP I Blackrock,Mellon,DW,TRUE,NAV,1,0
89358,UGEF25690002,GEF ECHO STREET NW,Mellon,DW,TRUE,NAV,1,0
89298,UGEF25680002,GEF ARROWSTREET EM,Mellon,DW,TRUE,NAV,1,0
89178,UGEF25670002,GEF TAIWAN SEMI,Mellon,DW,TRUE,NAV,1,0
89058,UGEF25660002,GEF GEN GLOBAL,Mellon,DW,TRUE,NAV,1,0
88938,UGEF25650002,GEF INTERNAL LONG TR,Mellon,DW,TRUE,NAV,1,0
88818,UGEF25640002,GEF GRAND ALL TAIWAN,Mellon,DW,TRUE,NAV,1,0
88758,UGEF25630002,GEF COREVIEW CHINA,Mellon,DW,TRUE,NAV,1,0
103338,UGEF30410002,GEF FIA,Mellon,DW,TRUE,NAV,1,0
104837,UGEF22970002,GEF Westwood Dev,Mellon,DW,TRUE,NAV,1,0
97815,IX1G00262758,Tokyo Stock Exchange 1st Sec Index USD,Mellon,DW,TRUE,NAV,1,0
103218,UGEF30400002,GEF Colchester Pool,Mellon,DW,TRUE,NAV,1,0
84084,UPFG00015600,PUF Total Fund excl DTAA,Mellon,DW,TRUE,NAV,1,0
84024,UPFG00015500,PUF Total Fund excl TAA,Mellon,DW,TRUE,NAV,1,0
102738,UGEF30160002,GEF BRANDYWINE GLBL,Mellon,DW,TRUE,NAV,1,0
102498,UGEF30101002,GEF GMO EMERGING DEB,Mellon,DW,TRUE,NAV,1,0
103997,UGEF22830002,GEF EC Longhorn,Mellon,DW,TRUE,NAV,1,0
103817,UGEF22810002,GEF CANTILLON POOL,Mellon,DW,TRUE,NAV,1,0
83484,UPFG00012100,PUF Tot Public Equity,Mellon,DW,TRUE,NAV,1,0
83304,UPFG00010000,Puf Total Fund,Mellon,DW,TRUE,NAV,1,0
82644,UPFF44260002,PUF PE REAL EST,Mellon,DW,TRUE,NAV,1,0
82524,UPFF44250002,PUF PE INFRASTRUCT,Mellon,DW,TRUE,NAV,1,0
102677,UGEF22630002,GEF Petra,Mellon,DW,TRUE,NAV,1,0
82284,UPFF44240002,PUF PE NAT RESRC,Mellon,DW,TRUE,NAV,1,0
82164,UPFF44230002,PUF PE Venture,Mellon,DW,TRUE,NAV,1,0
102377,UGEF22590002,GEF RUSSIAN PRSPRTY,Mellon,DW,TRUE,NAV,1,0
82044,UPFF44220002,PUF PE Credit,Mellon,DW,TRUE,NAV,1,0
81804,UPFF44210002,PUF PE EMER MKTS,Mellon,DW,TRUE,NAV,1,0
81684,UPFF44200002,PUF PE BYOUT OTH,Mellon,DW,TRUE,NAV,1,0
79764,UPFF42150002,PUF Viking Global In,Mellon,DW,TRUE,NAV,1,0
76521,UGEGX0903150,Cambridge PE Real Estate,Mellon,DW,TRUE,NAV,1,0
76461,UGEGX0903149,Cambridge PE Infrastructure,Mellon,DW,TRUE,NAV,1,0
76401,UGEGX0903148,Cambridge NR Engy Upstream Roy,Mellon,DW,TRUE,NAV,1,0
76341,UGEGX0903147,Cambridge NR Timber,Mellon,DW,TRUE,NAV,1,0
76281,UGEGX0903146,Cambridge NR Mining,Mellon,DW,TRUE,NAV,1,0
76221,UGEGX0903145,Cambridge PE Emerg Mkts,Mellon,DW,TRUE,NAV,1,0
76161,UGEGX0903144,Cambridge PE Buyout,Mellon,DW,TRUE,NAV,1,0
76101,UGEGX0903143,Cambridge PE Venture,Mellon,DW,TRUE,NAV,1,0
76041,UGEGX0903142,Cambridge PE Credit,Mellon,DW,TRUE,NAV,1,0
75981,UGEGX0903141,S&P 500 minus 1.5,Mellon,DW,TRUE,NAV,1,0
75921,UGEGX0903140,Blended Private Equity ex EM,Mellon,DW,TRUE,NAV,1,0
75861,UGEGX0903138,Custom Cantillon,Mellon,DW,TRUE,NAV,1,0
75681,UGEGX0903134,Innovation and Disruption BM,Mellon,DW,TRUE,NAV,1,0
89951,IX1F00274888,MSCI Emerging Markets Net Dividend Index,Mellon,DW,TRUE,NAV,1,0
75621,UGEGX0903133,Petra Custom Benchmark,Mellon,DW,TRUE,NAV,1,0
75561,UGEGX0903132,Custom Pimco Stock Plus,Mellon,DW,TRUE,NAV,1,0
75381,UGEGX0903129,Public SPN Custom Blend,Mellon,DW,TRUE,NAV,1,0
75321,UGEGX0903128,Albourne Tail Hedge Custom,Mellon,DW,TRUE,NAV,1,0
75261,UGEGX0903127,Real Estate Combined Custom,Mellon,DW,TRUE,NAV,1,0
75201,UGEGX0903126,Westwood Global Custom BM,Mellon,DW,TRUE,NAV,1,0
75021,UGEGX0903122,Inflation Linked Bonds Custom,Mellon,DW,TRUE,NAV,1,0
74961,UGEGX0903121,Public SPN Custom,Mellon,DW,TRUE,NAV,1,0
77784,UPFF30410002,PUF FIA,Mellon,DW,TRUE,NAV,1,0
77664,UPFF30400002,PUF Colchester Pool,Mellon,DW,TRUE,NAV,1,0
74421,UGEGX0903112,Dreyfus,Mellon,DW,TRUE,NAV,1,0
77184,UPFF30160002,PUF BRANDYWINE GLBL,Mellon,DW,TRUE,NAV,1,0
74181,UGEGX0903108,PIMCO Custom Benchmark,Mellon,DW,TRUE,NAV,1,0
76944,UPFF30101002,PUF GMO EMERGING,Mellon,DW,TRUE,NAV,1,0
76704,UPFF30020002,PUF INT INV GRD CR,Mellon,DW,TRUE,NAV,1,0
76584,UPFF30010002,PUF INT US NOMINAL,Mellon,DW,TRUE,NAV,1,0
101360,UGEGX0903086,HFRI EH Healthcare,Mellon,DW,TRUE,NAV,1,0
76404,UPFF29620002,PUF TEMP OTC,Mellon,DW,TRUE,NAV,1,0
89901,UPFF20580002,PUF PIMCO FIXED INC,Mellon,DW,TRUE,NAV,1,0
76344,UPFF29610002,PUF MSCI EM SHORT,Mellon,DW,TRUE,NAV,1,0
101240,UGEGX0903084,ITF Tot Dev Cty and EM Eq,Mellon,DW,TRUE,NAV,1,0
101180,UGEGX0903083,PUF/GEF Tot Dev Cty and EM Eq,Mellon,DW,TRUE,NAV,1,0
76164,UPFF29580002,PUF TEMP OTC 1,Mellon,DW,TRUE,NAV,1,0
76044,UPFF29560002,PUF HTAA RE OTC,Mellon,DW,TRUE,NAV,1,0
75984,UPFF29550002,PUF HTAA FX CLEARED,Mellon,DW,TRUE,NAV,1,0
100880,UGEGX0903078,Custom Colchester Index,Mellon,DW,TRUE,NAV,1,0
100760,UGEGX0903076,Tybourne Custom BM,Mellon,DW,TRUE,NAV,1,0
100580,UGEGX0903073,MSCI Europe Local,Mellon,DW,TRUE,NAV,1,0
75624,UPFF29490002,PUF HTAA CR FI CLEAR,Mellon,DW,TRUE,NAV,1,0
75564,UPFF29480002,PUF HTAA CR FI OTC,Mellon,DW,TRUE,NAV,1,0
100460,UGEGX0903071,Blakeney Composite Benchmark,Mellon,DW,TRUE,NAV,1,0
75504,UPFF29470002,PUF HTAA IG FI CLEAR,Mellon,DW,TRUE,NAV,1,0
75384,UPFF29450002,PUF HTAA EM EQ CLEAR,Mellon,DW,TRUE,NAV,1,0
100280,UGEGX0903068,Custom NCREIF Index,Mellon,DW,TRUE,NAV,1,0
75264,UPFF29430002,PUF HTAA NONUS EQ CL,Mellon,DW,TRUE,NAV,1,0
100160,UGEGX0903066,ITF Dev Eq Asset Class,Mellon,DW,TRUE,NAV,1,0
100100,UGEGX0903065,ITF Real Estate Asset Class,Mellon,DW,TRUE,NAV,1,0
75144,UPFF29410002,PUF HTAA US EQ CLEAR,Mellon,DW,TRUE,NAV,1,0
99980,UGEGX0903063,ITF InvGrd Asset Class,Mellon,DW,TRUE,NAV,1,0
75024,UPFF29390002,PUF TEMP FUT 2,Mellon,DW,TRUE,NAV,1,0
99860,UGEGX0903061,PUFGEF Emerg Eq Asset Class,Mellon,DW,TRUE,NAV,1,0
74904,UPFF29370002,PUF TEMP OTC 2,Mellon,DW,TRUE,NAV,1,0
99800,UGEGX0903060,PUFGEF Dev Eq Asset Class,Mellon,DW,TRUE,NAV,1,0
99740,UGEGX0903059,MCC RE ASSET CLASS,Mellon,DW,TRUE,NAV,1,0
74784,UPFF29350002,PUF TEMP DERIV 5,Mellon,DW,TRUE,NAV,1,0
74724,UPFF29340002,PUF TEMP DERIV 4,Mellon,DW,TRUE,NAV,1,0
99620,UGEGX0903057,PUFGEF InvGrd Asset Class,Mellon,DW,TRUE,NAV,1,0
74664,UPFF29330002,PUF TEMP DERIV 3,Mellon,DW,TRUE,NAV,1,0
74604,UPFF29320002,PUF TEMP DERIV 2,Mellon,DW,TRUE,NAV,1,0
74544,UPFF29310002,PUF TEMP DERIV 1,Mellon,DW,TRUE,NAV,1,0
74424,UPFF29290002,PUF TEMP AC 8,Mellon,DW,TRUE,NAV,1,0
99320,UGEGX0903052,S&P/MSCI World Net Div Index,Mellon,DW,TRUE,NAV,1,0
74364,UPFF29280002,PUF TEMP AC 7,Mellon,DW,TRUE,NAV,1,0
74304,UPFF29270002,PUF TEMP AC 6,Mellon,DW,TRUE,NAV,1,0
74184,UPFF29250002,PUF TEMP AC 4,Mellon,DW,TRUE,NAV,1,0
74124,UPFF29240002,PUF TEMP AC 3,Mellon,DW,TRUE,NAV,1,0
73944,UPFF29210002,PUF TEMP AC 8,Mellon,DW,TRUE,NAV,1,0
73764,UPFF29180002,PUF TEMP AC 5,Mellon,DW,TRUE,NAV,1,0
73704,UPFF29170002,PUF TEMP AC 4,Mellon,DW,TRUE,NAV,1,0
73584,UPFF29150002,PUF TEMP AC 2,Mellon,DW,TRUE,NAV,1,0
73524,UPFF29140002,PUF TEMP AC 1,Mellon,DW,TRUE,NAV,1,0
73464,UPFF29130002,TEMP A/C 8,Mellon,DW,TRUE,NAV,1,0
73404,UPFF29120002,TEMP A/C 7,Mellon,DW,TRUE,NAV,1,0
73344,UPFF29110002,TEMP A/C 6,Mellon,DW,TRUE,NAV,1,0
73284,UPFF29100002,TEMP A/C 5,Mellon,DW,TRUE,NAV,1,0
84551,IX1F00270627,MSCI United States Investable Markets Index,Mellon,DW,TRUE,NAV,1,0
73164,UPFF29080002,TEMP A/C 3,Mellon,DW,TRUE,NAV,1,0
73104,UPFF29070002,TEMP A/C 2,Mellon,DW,TRUE,NAV,1,0
98000,UGEGX0903019,VENTURE ECONOMICS CUSTOMER INDEX,Mellon,DW,TRUE,NAV,1,0
73044,UPFF29060002,TEMP A/C 1,Mellon,DW,TRUE,NAV,1,0
72984,UPFF29050002,UPF TEMP AC8,Mellon,DW,TRUE,NAV,1,0
72864,UPFF29030002,UPF TEMP AC6,Mellon,DW,TRUE,NAV,1,0
